source,target,sign
X9641,X2099,1
X9641,X2308,-1
X9641,X100132074,-1
X9641,X4303,-1
X9641,X5966,1
X9641,X6772,1
X1454,X1500,-1
X5590,X2932,-1
X3587,X3717,1
X3592,X3593,1
X3601,X3560,1
X3601,X3718,1
X3601,X7297,1
X3554,X5599,1
X3554,X5601,1
X3560,X6464,1
X3566,X3667,1
X3566,X8660,1
X3566,X3717,1
X3566,X6776,1
X3570,X3717,1
X3611,X10000,1
X3611,X208,1
X3611,X1072,-1
X5600,X26959,1
X3611,X4666,1
X3611,X4666,1
X3611,X81706,1
X3623,X7049,1
X3643,X808,-1
X26271,X51434,-1
X3643,X6464,1
X80829,X9020,1
X3654,X57162,1
X3654,X246330,1
X246330,X3654,1
X11213,X51135,-1
X51135,X653361,1
X51135,X57161,1
X3659,X3394,1
X26145,X3660,1
X359948,X3660,1
X3662,X3663,-1
X10379,X3455,1
X6714,X23624,1
X83737,X4854,-1
X83737,X4853,-1
X83737,X4855,-1
X83737,X7128,1
X83737,X79155,-1
X2534,X1020,1
X2932,X7157,1
X3383,X3683,1
X9270,X3689,-1
X9270,X3690,-1
X6714,X695,1
X3691,X5290,1
X3691,X5291,1
X3691,X5293,1
X3691,X5294,1
X3702,X7006,1
X150771,X3708,1
X3932,X5728,1
X3717,X335,1
X3717,X9138,1
X1017,X3159,-1
X3717,X1493,1
X3717,X2146,-1
X3717,X9846,1
X3717,X3683,1
X3717,X10419,-1
X3717,X729230,1
X221895,X7182,-1
X122953,X1386,-1
X122953,X3725,-1
X5602,X1386,1
X5602,X598,-1
X5601,X598,-1
X5602,X4088,1
X5599,X4088,1
X5601,X4088,1
X3725,X4089,1
X8850,X4208,1
X8850,X4654,1
X8850,X4854,1
X8850,X4853,1
X8850,X4855,1
X8850,X4087,1
X8850,X4088,1
X10524,X4654,1
X10524,X6427,-1
X7994,X860,1
X23522,X860,1
X22992,X5970,-1
X84678,X6045,1
X10765,X8535,1
X10765,X2290,1
X10765,X5083,1
X7403,X2000,-1
X7403,X3206,1
X7403,X3207,1
X7403,X3209,1
X7403,X3198,1
X7403,X3202,1
X7403,X3204,1
X7403,X3205,1
X7403,X3227,1
X7403,X3229,1
X7403,X3221,1
X5108,X1070,1
X7403,X3223,1
X7403,X3224,1
X7403,X7704,1
X3791,X5335,1
X8570,X1857,-1
X374654,X2736,1
X2147,X9002,1
X10979,X3688,1
X55612,X3688,1
X83706,X3688,1
X10979,X3689,1
X55612,X3689,1
X83706,X3689,1
X10979,X3690,1
X55612,X3690,1
X83706,X3690,1
X10979,X3691,1
X55612,X3691,1
X83706,X3691,1
X10979,X3693,1
X55612,X3693,1
X83706,X3693,1
X10979,X3694,1
X55612,X3694,1
X83706,X3694,1
X10979,X3695,1
X55612,X3695,1
X83706,X3695,1
X10979,X3696,1
X55612,X3696,1
X83706,X3696,1
X84634,X2776,1
X3815,X3717,1
X9314,X6722,-1
X2932,X688,-1
X4297,X84148,1
X4297,X861,1
X8085,X2099,1
X55904,X9436,1
X55904,X5914,1
X57082,X699,1
X3839,X4854,1
X3839,X4853,1
X3839,X4855,1
X3840,X4854,1
X3840,X4853,1
X3840,X4851,1
X3840,X4855,1
X23633,X4854,1
X23633,X4853,1
X23633,X4855,1
X3837,X4088,1
X3845,X5293,1
X3845,X5294,1
X3845,X11186,1
X3861,X7132,-1
X3861,X8717,-1
X3848,X324,1
X3848,X4353,1
X8569,X5321,1
X8649,X5605,1
X27040,X5290,1
X26524,X25937,-1
X9113,X25937,-1
X3932,X940,1
X3932,X945,1
X3932,X1493,1
X3932,X1796,1
X3932,X50943,-1
X472,X8030,1
X3932,X80306,1
X7415,X7353,1
X63035,X10014,1
X3932,X5588,1
X3932,X10019,1
X3932,X6464,1
X3932,X89790,1
X3955,X28514,1
X3955,X4853,1
X3975,X5015,1
X8022,X64843,1
X6714,X3326,1
X200879,X9170,1
X55885,X4808,1
X84708,X8650,-1
X4015,X30008,1
X7329,X668,1
X1902,X2768,1
X1902,X9630,1
X1902,X2775,1
X9170,X2768,1
X9170,X9630,1
X9170,X2773,1
X9170,X2775,1
X9170,X2778,1
X23566,X2768,1
X23566,X2770,1
X23566,X2775,1
X23566,X2776,1
X23566,X2781,1
X2846,X2773,1
X2846,X2774,1
X2846,X2775,1
X2846,X2778,1
X57121,X2773,1
X57121,X2775,1
X10161,X9630,1
X10161,X2770,1
X10161,X2776,1
X10161,X2781,1
X53353,X1856,-1
X1445,X4851,1
X120892,X207,1
X120892,X10000,1
X120892,X208,1
XNA,X57521,1
X120892,X4137,-1
X120892,X4478,1
X120892,X6455,-1
X120892,X6456,-1
X120892,X23557,-1
X4049,X4055,1
X56413,X2770,1
X56413,X2773,1
X1241,X2775,1
X4052,X7040,1
X4053,X2200,1
X4055,X7186,1
X4067,X930,1
X4067,X1027,-1
X4067,X3059,1
X4067,X23645,1
X4067,X5777,1
X4067,X6504,1
X4094,X4602,-1
X54551,X5987,1
X54551,X100287171,1
X9794,X1024,1
X9794,XNA,1
X9794,XNA,-1
X9794,X4208,1
X9794,X4851,1
X9794,X4853,1
X9794,X4854,1
X9794,X4855,1
X81631,X4077,-1
X440738,X4077,-1
X5604,X409,1
X5604,X5468,1
X5604,X6886,-1
X94241,X84557,1
X94241,X81631,1
X6416,X6256,-1
X5608,X1398,1
X5608,X5602,1
X5608,X5601,1
X5608,X56924,1
X5609,X8772,-1
X5609,X3667,-1
X4296,X5300,1
X7786,X103910,1
X9020,X4791,1
X4214,X8772,-1
X4214,X5608,1
X10746,X5605,1
X4215,X5606,1
X4215,X6416,1
X4215,X1827,1
X4216,X5606,1
X6885,X8844,-1
X6885,X4793,-1
X7476,X4041,1
X2919,X51196,1
X11184,X3937,1
X11183,X2932,-1
X5602,X351,1
X5602,X1822,-1
X5602,X995,-1
X5602,X56616,-1
X5602,X4772,1
X5602,X333926,-1
X5602,X3925,-1
X5602,X11075,-1
X5602,X7157,1
X5602,X7534,-1
X5600,X3856,1
X5600,X6929,1
X5600,X7291,1
X6300,X3856,1
X5603,X7157,1
X1432,X208,1
X1432,X9031,1
X1432,X836,-1
X1432,X595,1
X1432,X1026,1
X1432,X1045,1
X1432,X8837,1
X1432,X8411,1
X1432,X1978,-1
X1432,X2099,1
X1432,X2146,1
X1432,X2260,-1
X1432,X2309,1
X1432,X2308,1
X1432,X100132074,1
X1432,X4303,1
X1432,XNA,1
X1432,X26959,1
X1432,X3856,1
X1432,X4296,-1
X1432,X4137,1
X1432,X4205,1
X1432,X56924,1
X1432,X5321,1
X1432,X5925,1
X1432,X6929,1
X2810,X2887,1
X7532,X2887,1
X7529,X2887,1
X7533,X2887,1
X7534,X2887,1
X7531,X2887,1
X10971,X2887,1
X1432,X10467,1
X225689,X3725,1
X5594,X10006,1
X5594,X322,1
X5594,X9181,1
X5594,X1386,1
X5594,X604,1
X5594,X90427,1
X5594,X790,1
X5594,X55165,1
X5594,X4261,1
X5594,X2077,1
X6598,X6595,1
X5600,X1956,-1
X2150,X2778,1
X5594,X9846,1
X5594,X26003,1
X5594,X2887,1
X5594,X2969,1
X5594,X8870,1
X5594,X3603,1
X5594,X3667,-1
X5594,X3727,1
X5594,X10657,1
X5594,X3831,-1
X5594,X3932,1
X5594,X3977,-1
X5594,X389692,1
X5594,X4155,-1
X5594,X4170,1
X8737,X7189,1
X5594,X4286,1
X5594,X57591,-1
X5594,X653361,1
X5594,X8648,1
X5594,X54820,1
X5594,X4776,1
X5594,X10811,-1
X5594,X4929,1
X5594,X5130,-1
X5594,X5143,-1
X5594,X5241,-1
X5594,X9600,1
X5594,X5321,1
X5594,X5460,-1
X5594,X5465,1
X5594,X84687,1
X5594,X9588,1
X5594,X9232,1
X65125,X9990,-1
X5594,X6095,-1
X5594,X10174,1
X7474,X8324,1
X7474,X11211,1
X7474,X8326,1
X7474,X7976,1
X7474,X8325,1
X7474,X8321,1
X5594,X6670,1
X5594,X56848,1
X5594,X6776,1
X5594,X6786,1
X5594,X7024,-1
X5594,X7068,1
X5594,X7175,1
X8013,X596,-1
X5594,X7291,1
X5594,X7343,-1
X5595,X10006,1
X57162,X330,1
X207,X167153,-1
X5595,X273,-1
X5595,X9181,1
X5595,X9031,1
X5595,X604,-1
X659,X657,1
X5595,X790,1
X5595,X842,-1
X5595,X4261,1
X83990,X641,1
X5595,X2309,-1
X5595,X9846,1
X5595,X2697,-1
X5595,X2887,1
X5595,X2932,-1
X5595,X3297,1
X5595,XNA,1
X5595,X3831,-1
X5595,X27040,-1
X5595,X3977,-1
X5595,X4110,1
X5595,X9261,1
X5595,X4150,1
X5595,X4155,-1
X5595,X4170,1
X5595,X5469,1
X65125,X27347,1
X5595,X57591,-1
X5595,X4632,1
X5595,X653361,1
X1432,X841,-1
X5595,X51517,1
X5595,X4776,1
X5595,X2908,-1
X5595,X5058,-1
X5595,X5371,1
X8841,X595,-1
X5595,X5465,1
X5595,X6188,1
X5595,X57521,1
X301,X2357,1
X1017,X995,1
X8125,X842,1
X2151,X2774,1
X5595,X6670,1
X5595,X6721,1
X5595,X8224,1
X5595,X7024,1
X5595,X7054,1
X5595,X7068,1
X1816,X2770,1
X5595,X7157,1
X5595,X7343,1
X5597,X8202,1
X150,X2770,1
X5598,X2113,1
X5598,X2697,1
X153,X2774,1
X1017,X8030,1
X1022,X983,1
X9479,X5871,-1
X9479,X4851,-1
X9479,X3516,-1
X23542,X9479,1
X5599,X9255,-1
X5599,X1822,-1
X7994,X861,1
X5599,X995,-1
X5599,X1026,1
X5599,X56478,1
X1432,X8396,-1
X1195,X5770,1
X5599,XNA,1
X8480,X4928,1
X5599,X3297,1
X5581,X6199,-1
X154,X2778,1
X10800,X9630,1
X2324,X6197,-1
X23013,X3516,-1
X5599,X3727,1
X5599,X3856,1
X5599,X27040,-1
X5599,X4040,1
X53829,X2768,1
X2867,X2769,1
X5599,X4170,1
X5599,X4609,1
X5599,X4773,-1
X5599,X4775,-1
X5599,X9088,1
X5599,X5468,-1
X5599,X333926,-1
X5599,X6256,1
X5599,X2810,-1
X5599,X6778,-1
X5599,X3925,-1
X1812,X2770,1
X10161,X10672,1
X5599,X7529,-1
X5601,X9031,1
X5601,X995,-1
X5601,X2002,1
X1815,X2773,1
X1815,X2775,1
X7476,X4040,1
X5601,X9479,1
X5601,X9927,-1
X5601,X4609,1
X5058,X4214,1
X5601,X4773,-1
X5601,X4775,1
X5601,X333926,-1
X5601,X5663,1
X5601,X54700,1
X5601,X6256,-1
X5601,X2810,-1
X5601,X6774,1
X5601,X3925,-1
X2150,X2775,1
X9002,X2773,1
X9002,X2774,1
X2864,X2770,1
X2864,X2774,1
X2864,X2776,1
X2867,X2768,1
X2867,X2776,1
X5601,X7534,-1
X9261,X26574,1
X2865,X2770,1
X338557,X2781,1
X207,X51230,-1
X10000,X51230,-1
X208,X51230,-1
X2587,X2775,1
X8811,X2768,1
X9261,X9532,1
X9261,X1994,1
X9261,X2115,1
X8484,X2775,1
X8484,X2781,1
X2693,X2775,1
X2798,X2778,1
X139760,X9630,1
X139760,X2778,1
X29933,X2773,1
X11200,X5923,-1
X29933,X2775,1
X29933,X2776,1
X29933,X2778,1
X9261,X4193,1
X84636,X2774,1
X84636,X2778,1
X2840,X2770,1
X2840,X2775,1
X2840,X2776,1
X1880,X2768,1
X1880,X2775,1
X2857,X2773,1
X2857,X2775,1
X2859,X2768,1
X434,X4157,-1
X1785,X2706,-1
X2859,X2770,1
X2859,X2773,1
X9261,X5347,1
X9261,X6929,1
X2859,X2781,1
X9290,X10672,1
X53831,X2775,1
X53831,X2781,1
X2925,X2773,1
X5605,X5468,1
X2925,X2778,1
X2925,X2781,1
X7477,X11211,1
X3274,X2781,1
X2149,X2773,1
X2693,X2778,1
X8550,X3337,1
X8550,X7054,1
X7477,X8321,1
X3062,X9630,1
X3274,X2775,1
X3351,X2773,1
X7477,X7976,1
X3354,X2770,1
X3360,X2776,1
X5598,X4209,1
X7477,X4041,1
X9170,X2774,1
X9170,X2776,1
X9170,X2781,1
X57121,X2768,1
X57121,X2781,1
X2011,X9181,-1
X2011,X56288,1
X2011,X22841,1
X10161,X2768,1
X2011,X7402,1
X23139,X5728,1
X136,X9630,1
X136,X2776,1
X83737,X1840,-1
X136,X2778,1
X148,X2774,1
X150,X2781,1
X151,X2781,1
X152,X2770,1
X185,X9630,1
X554,X2778,1
X983,X2077,-1
X57506,XNA,1
X4149,X23269,1
X623,X2774,1
X623,X2775,1
X887,X2778,1
X10000,X27429,-1
X983,X7431,1
X9002,X2775,1
X2149,X2781,1
X8811,X9630,1
X3352,X2775,1
X4149,X83463,1
X4149,X10608,1
X3356,X2781,1
X3357,X2770,1
X3357,X2776,1
X4149,X4601,1
X7478,X7976,1
X3358,X9630,1
X3358,X2769,1
X3358,X2773,1
X8720,X90993,1
X3360,X2775,1
X3362,X9630,1
X3362,X2770,1
X3362,X2775,1
X51360,X90993,1
X4157,X9630,1
X4157,X2776,1
X4157,X2778,1
X2151,X2773,1
X2846,X9630,1
X4159,X2768,1
X4159,X2769,1
X4159,X2773,1
X4159,X2775,1
X2846,X2776,1
X57121,X2770,1
X4159,X2776,1
X4159,X2781,1
X4160,X2768,1
X4160,X2778,1
X4160,X2778,1
X1241,X2768,1
X1241,X2770,1
X1241,X2773,1
X4161,X9630,1
X4161,X2770,1
X4160,X2776,1
X4160,X2781,1
X4161,X2773,1
X4161,X2774,1
X4161,X2778,1
X4161,X2781,1
X2847,X2770,1
X2847,X2773,1
X2847,X2774,1
X2847,X2776,1
X84539,X2768,1
X84539,X9630,1
X84539,X2769,1
X84539,X2770,1
X84539,X2773,1
X84539,X2774,1
X147,X2778,1
X152,X2773,1
X84539,X2776,1
X4193,X2033,-1
X8650,X4193,-1
X4193,X8650,-1
X152,X2775,1
X1910,X2781,1
X2122,X4088,-1
X338557,X2773,1
X2798,X2776,1
X4161,X2768,1
X4205,X4654,1
X134,X2781,1
X5566,X2119,1
X80326,X7976,1
X421,X1000,1
X5605,X2932,1
X5605,X3667,-1
X472,X55183,1
X5605,X6886,-1
X80326,X4041,1
X472,X7707,1
X545,X4173,1
X602,X8841,1
X54880,X6045,1
X916,X4690,1
X9833,X994,1
X983,X64682,1
X983,X11143,1
X8550,X5596,1
X4221,X3205,1
X80326,X4040,1
X1020,X1813,-1
X4261,X5993,1
X2847,X2778,1
X1457,X6749,-1
X8215,X440193,1
X7480,X2535,1
X56947,X10059,1
X4242,X4851,1
X4242,X4853,1
X57534,X28514,1
X57534,X10683,1
X57534,X6259,-1
X57534,X6606,-1
X4282,X972,1
X8788,X2335,1
X2064,X85440,1
X5595,X4286,1
X50488,X3757,1
X2258,X6323,-1
X2260,X10492,-1
X2264,X6772,1
X2778,X5295,1
X2932,X1641,1
X8569,X10253,1
X4291,X8533,1
XNA,X2099,1
X7480,X7976,1
X5595,X4843,1
X4851,X23493,1
X3265,X5290,1
X7480,X4041,1
X26574,X581,-1
X2862,X9630,1
X2862,X2773,1
X7480,X4040,1
X102,X960,1
X102,X999,1
X120892,X6622,1
X2862,X2776,1
X4313,X7040,1
X7481,X8324,1
X7481,X2535,1
X7481,X11211,1
X7481,X8322,1
X7481,X7855,1
X7481,X8326,1
X7481,X7976,1
X7481,X8323,1
X7481,X8325,1
X7481,X8321,1
X4314,X1839,1
X102,X2064,1
X102,X4851,1
X5594,X3925,1
X92597,X26524,1
X92597,X9113,1
X55233,X26524,1
X55233,X9113,1
X102,X4855,1
X4353,X335,1
X5601,X1822,-1
X6868,X374,1
X6868,X2069,1
X6868,X1839,1
X6868,X7039,1
X9261,X27161,1
X7481,X4040,1
X259249,X9630,1
X25,X5347,1
X259249,X2770,1
X259249,X2778,1
X117194,X9630,1
X117194,X2774,1
X117194,X2776,1
X4830,X8844,-1
X117194,X2781,1
X57591,X6722,1
X57496,X6722,1
X2956,X641,1
X4440,X8650,-1
X4485,XNA,1
X7478,X4041,1
X4485,X6789,1
X25,X28996,1
X472,X55294,1
X6790,X367,1
X4515,X207,1
X4515,X10000,1
X4543,X2770,1
X4543,X2781,1
X7479,X7976,1
X4544,X2770,1
X4544,X2773,1
X4544,X2775,1
X4544,X2781,1
X134,X2775,1
X2074,X79661,1
X5566,X324,-1
X2475,X84232,-1
X146,X9630,1
X2475,X6774,1
X2475,X7942,-1
X153,X2778,1
X983,X22981,1
X187,X9630,1
X552,X2774,1
X1022,X4171,1
X79594,X207,-1
X4595,X545,1
X4609,X1788,1
X4322,X1280,-1
X4609,X3099,1
X1022,X22803,1
X624,X2768,1
X85366,X4208,1
X4638,X800,-1
X4638,X140465,1
X4638,X10398,1
X93649,X6722,1
X4654,X6597,1
X886,X2770,1
X887,X9630,1
X25,X10598,1
X887,X2770,1
X1128,X9630,1
X1128,X2770,1
X1131,X9630,1
X1816,X9630,1
X1816,X2778,1
X1909,X2775,1
X1910,X2778,1
X2150,X2781,1
X7479,X4040,1
X9002,X2778,1
X338557,X9630,1
X2358,X2773,1
X8811,X10672,1
X2693,X2773,1
X139760,X2775,1
X29933,X2781,1
X3061,X2768,1
X3061,X2769,1
X3062,X2776,1
X3269,X9630,1
X7483,X1134,1
X3350,X2775,1
X3351,X2781,1
X3363,X2770,1
X2846,X2770,1
X4159,X9630,1
X7483,X7976,1
X9070,X2625,1
X4077,X84557,1
X4077,X8878,1
X4686,X3394,1
X8945,X993,1
X10787,X4810,1
X4691,X3043,1
X7832,X4780,1
X10499,X367,1
X8202,X367,1
X8031,X367,1
X8031,X5468,1
X9611,X604,1
X9612,X23013,1
X4692,X10891,1
X10397,X5867,1
X4703,X8976,1
X23327,X4087,-1
X624,X2776,1
X1132,X2775,1
X1133,X9630,1
X3845,X6929,1
X4751,X5501,-1
X1133,X2769,1
X1133,X2775,1
X91754,X10783,1
X91754,X140609,1
X4160,X2774,1
X84539,X2778,1
X10718,X2064,1
X10718,X2065,1
X9542,X1956,1
X9542,X2064,1
X145957,X1956,1
X145957,X2064,1
X145957,X2065,1
X3084,X1956,1
X2624,X1536,-1
X117194,X2778,1
X7483,X4041,1
X545,X6118,1
X4771,X9113,1
X4771,X26524,1
X4773,X4205,1
X4773,X4209,1
X102,X685,1
X10000,X3164,-1
X208,X3164,-1
X63035,X9759,1
X4794,X4790,-1
X196,X1543,1
X9049,X7031,-1
X405,X1543,1
X4799,X26986,1
X4799,X25942,1
X4810,X10152,1
X207,X648,1
X10000,X648,1
X208,X648,1
X51199,X3717,-1
X10000,X6416,-1
X208,X6416,-1
X1147,X595,1
X4824,X207,-1
X4824,X10000,-1
X4824,X208,-1
X4824,X3065,-1
X51701,X4851,-1
X51701,X6925,-1
X4829,X2768,1
X4829,X10672,1
X4829,X2770,1
X4829,X2774,1
X4829,X2776,1
X4829,X2781,1
X4831,X3783,1
X9111,X6663,1
X8022,X3670,1
X10316,X9630,1
X10316,X2776,1
X56923,X9630,1
X56923,X2769,1
X56923,X2776,1
X56923,X2781,1
X10392,X55054,1
X64127,X55054,1
X4838,X91,1
X4838,X130399,1
X7832,X3219,1
X3326,X317,-1
X9241,X650,-1
X9241,X652,-1
X9241,X658,-1
X9241,X659,-1
X9241,X8200,-1
X4851,X6929,-1
X10811,X596,-1
X2831,X2770,1
X64106,X2770,1
X64106,X2781,1
X4361,X4683,1
X259249,X2773,1
X10886,X2770,1
X10886,X2773,1
X259249,X2774,1
X259249,X2775,1
X10886,X2775,1
X55666,X7353,1
X4869,X10614,-1
X4869,X3205,-1
X5566,X6256,1
X117194,X2770,1
X8431,X1050,-1
X11093,X7450,1
X983,X1523,-1
X259249,X2781,1
X117194,X2773,1
X7026,X4654,-1
X117194,X2775,1
X2908,X857,1
X2908,X3932,1
X5595,X5460,-1
X5598,X5371,-1
X2475,X2887,1
X8013,X581,1
X8013,X27113,1
X4893,X369,1
X4893,X5291,1
X4893,X5294,1
X4800,X6667,1
X4902,X2674,1
X4902,X5979,1
X7468,X367,1
X9423,X8633,1
X59277,X90249,1
X7483,X4040,1
X1232,X6300,1
X1232,X5603,1
X1232,X1432,1
X1232,X5600,1
X4915,X10817,1
X4915,X3738,-1
X9891,X9113,-1
X9891,X7157,1
X81788,X9113,-1
X134492,X5048,1
X11165,X208,1
X4926,X7280,1
X4926,X51174,1
X8650,X2735,-1
X8650,X7157,1
X30010,X9378,1
X30010,X9378,1
X472,X699,1
X30010,X9369,1
X50937,X1432,1
X8481,X8100,1
X8473,X80312,1
X7483,X4593,1
X9564,X4088,-1
X4985,X9630,1
X4985,X2770,1
X4986,X2770,1
X4986,X2781,1
X4987,X9630,1
X4987,X2770,1
X4987,X2781,1
X4988,X2770,1
X4988,X2781,1
X816,X2931,-1
X4170,X581,-1
X2810,X84335,-1
X7532,X84335,-1
X7529,X84335,-1
X7533,X84335,-1
X7534,X84335,-1
X7531,X84335,-1
X10971,X84335,-1
X2810,X2308,-1
X2810,X100132074,-1
X2810,X4303,-1
X7532,X2308,-1
X7532,X100132074,-1
X7532,X4303,-1
X7529,X2308,-1
X7529,X100132074,-1
X7529,X4303,-1
X7533,X100132074,-1
X7533,X4303,-1
X7534,X2308,-1
X7534,X100132074,-1
X7534,X4303,-1
X7531,X2308,-1
X7531,X100132074,-1
X7531,X4303,-1
X10971,X2308,-1
X10971,X100132074,-1
X10971,X4303,-1
X2810,X8570,-1
X7532,X8570,-1
X7529,X8570,-1
X7533,X8570,-1
X7534,X8570,-1
X7531,X8570,-1
X10971,X8570,-1
X545,X4175,1
X27199,X9630,1
X27199,X2770,1
X27199,X2773,1
X27199,X2774,1
X27199,X2775,1
X27199,X2776,1
X27199,X2781,1
X9943,X5058,-1
X6868,X4854,1
X6868,X4853,1
X6868,X4855,1
X9943,X6559,1
X5021,X2770,1
X135,X2774,1
X10598,X3320,1
X5021,X2773,1
X5021,X2776,1
X5021,X2778,1
X135,X2775,1
X135,X2776,1
X135,X2778,1
X27334,X2768,1
X27334,X10672,1
X27334,X9630,1
X135,X2781,1
X27334,X2781,1
X5032,X9630,1
X5032,X2770,1
X5032,X2773,1
X148,X10672,1
X148,X2778,1
X147,X9630,1
X5032,X2774,1
X5032,X2775,1
X147,X2774,1
X5032,X2776,1
X5032,X2778,1
X5032,X2781,1
X64805,X2770,1
X151,X2768,1
X151,X2770,1
X151,X2773,1
X64805,X2773,1
X153,X9630,1
X64805,X2775,1
X64805,X2781,1
X53829,X10672,1
X155,X2778,1
X53829,X9630,1
X53829,X2769,1
X10000,X1975,1
X208,X1975,1
X10000,X2146,-1
X208,X2146,-1
X207,X7430,1
X10000,X7430,1
X53829,X2775,1
X53829,X2776,1
X9934,X9630,1
X10000,X2908,-1
X208,X2908,-1
X9934,X2775,1
X9934,X2781,1
X207,X5140,1
X10000,X5140,1
X208,X5140,1
X5028,X2768,1
X5028,X10672,1
X5028,X2769,1
X5028,X2770,1
X5028,X2775,1
X5028,X2778,1
X5028,X2781,1
X5029,X2768,1
X5029,X10672,1
X5029,X2769,1
X5029,X2774,1
X5029,X2778,1
X5030,X10672,1
X8555,X324,1
X5030,X2770,1
X5030,X2773,1
X5030,X2781,1
X5031,X2768,1
X5031,X10672,1
X5031,X2769,1
X5031,X2774,1
X5031,X2778,1
X5031,X2781,1
X6300,X994,1
X5603,X994,1
X5600,X994,-1
X6300,X995,1
X5603,X995,-1
X1432,X995,-1
X5600,X995,-1
X6300,X3172,1
X5603,X3172,1
X1432,X3172,1
X5600,X3172,1
X6300,X4137,1
X5603,X4137,1
X5600,X4137,-1
X6300,X4776,-1
X5603,X4776,-1
X1432,X4776,1
X5600,X4776,-1
X5048,X6249,1
X5058,X369,1
X5058,X9181,-1
X5058,X10095,1
X5058,X6790,1
X5058,X1487,1
X5058,X2017,1
X5058,X8655,-1
X5058,X1999,1
X5058,X2099,1
X5058,X2316,1
X5058,X2781,1
X5058,XNA,1
X5058,X57531,-1
X5058,X3611,1
X410,X3043,1
X5058,X11004,-1
X5058,X5605,1
X51107,X5664,1
X335,X3931,1
X5058,X4771,1
X5058,X5036,1
X5058,X5223,-1
X5058,X5236,1
X5058,X5347,1
X5058,X6615,1
X5058,X3925,-1
X5058,X1155,1
X406,X54551,-1
X1499,X8295,1
X5058,X7431,1
X5058,X7465,-1
X5062,X840,-1
X28996,X1027,1
X5062,X4771,1
X7484,X1134,1
X5063,X800,-1
X5063,X5894,1
X51283,X841,-1
X27113,X598,-1
X624,X2775,1
X5063,X7137,-1
X5062,X5605,1
X79728,X5429,1
X79728,X5888,1
X7484,X7976,1
X814,X3191,1
X7484,X4041,1
X4301,X6016,1
X7484,X4040,1
X818,X9612,-1
X825,X8851,1
X825,X2932,1
X825,X4137,-1
X50855,X5578,1
X142,X7157,1
X5074,X7490,-1
X892,X4854,-1
X892,X4853,-1
X892,X4855,-1
X5077,X51176,1
X887,X2776,1
X983,X1978,-1
X5081,X4297,1
X5081,X8085,1
X5218,X4040,1
X5081,XNA,1
X5081,XNA,1
X983,X7083,-1
X22976,X5076,1
X1017,X4654,-1
X1017,X5573,1
X7428,X64170,-1
X1020,X6813,-1
X55872,X29899,1
X55872,XNA,1
X5087,X4654,1
X7703,X3298,-1
X5108,X51199,1
X5108,X5116,1
X5111,X9436,-1
X9159,X22926,1
X9159,X994,-1
X9159,X8570,-1
X9159,X5515,1
X8861,X9355,1
X3075,X718,-1
X11200,X5527,1
X1132,X2770,1
X1457,X9616,1
X1457,X6804,1
X11200,X2305,1
X139285,X7490,1
X1459,X7454,1
X23566,X2774,1
X22983,X5728,-1
X9659,X4607,1
X9659,X5573,1
X9659,X5576,1
X5594,X7054,1
X5595,X824,1
X5595,X1050,-1
X5595,X2017,1
X5156,X6714,1
X5595,X2308,-1
X5595,X100132074,-1
X5595,X4303,-1
X5595,X2969,1
X5595,X3603,1
X5595,X3667,-1
X5595,X4772,-1
X5595,X10811,-1
X5595,X5130,-1
X5595,X5241,-1
X5595,X9232,1
X5159,X6714,1
X8050,X1045,-1
X8050,X5080,-1
X5163,X5161,-1
X5164,X5160,-1
X5598,X6446,1
X8550,X5321,1
X5164,X5161,-1
X5165,X5161,-1
X5166,X5160,-1
X54704,X5160,1
X4159,X2774,1
X4160,X9630,1
X54704,X4086,-1
X57546,X5160,1
X4160,X2770,1
X1326,X5347,1
X5170,X5605,1
X5170,X5585,1
X5170,X5586,1
X4160,X2773,1
X5170,X5347,1
X5170,X5580,1
X7428,X7157,1
X5170,X5590,1
X2862,X2768,1
X2862,X2770,1
X259249,X2776,1
X5170,X6199,1
X4543,X2775,1
X5170,X10110,1
X653650,X207,1
X653650,X10000,1
X653650,X208,1
X653650,X6446,1
X57161,X3654,1
X6597,X7015,1
X79594,X10000,-1
X79594,X208,-1
X25805,X7855,1
X8864,X5451,-1
X5216,X1002,1
X221692,X5499,1
X4077,X11345,1
X4691,X4603,-1
X4691,X4602,-1
X8648,X2099,1
X1849,X2690,-1
X23327,X6337,-1
X5252,X3206,-1
X5252,X3205,-1
X84295,X7343,-1
X7471,X8324,1
X7471,X2535,1
X7471,X11211,1
X7471,X8322,1
X7471,X7855,1
X7471,X8326,1
X80326,X8324,1
X80326,X2535,1
X80326,X11211,1
X80326,X8322,1
X80326,X7855,1
X80326,X8326,1
X80326,X8323,1
X80326,X8325,1
X80326,X8321,1
X7480,X8324,1
X7480,X11211,1
X7480,X8322,1
X7480,X8326,1
X7480,X8323,1
X7480,X8325,1
X7473,X8324,1
X7473,X2535,1
X7473,X11211,1
X7473,X8322,1
X7473,X7855,1
X7473,X8326,1
X7473,X8323,1
X7473,X8325,1
X7473,X8321,1
X7482,X8324,1
X7482,X2535,1
X7482,X11211,1
X7482,X8322,1
X7482,X7855,1
X7482,X8326,1
X7482,X8323,1
X7482,X8325,1
X7482,X8321,1
X81029,X8324,1
X81029,X2535,1
X81029,X11211,1
X81029,X8322,1
X81029,X7855,1
X81029,X8326,1
X81029,X8325,1
