source,target,sign
XMetab__4507___c____,X775,-1
XMetab__2552___c____,X5737,-1
XMetab__104795___c____,X135,1
XMetab__8977___c____,X2746,1
XMetab__4543___c____,X6532,-1
XMetab__5717___c____,X10800,-1
XMetab__5717___c____,X10800,-1
XMetab__2769___c____,X3757,-1
XMetab__448537___c____,X2957,1
XMetab__888___c____,X5287,1
XMetab__221493___c____,X9971,1
XMetab__1645___c____,X142,-1
XMetab__3034010___c____,X5406,-1
XMetab__2514___c____,X23498,-1
XMetab__6830___c____,X5290,1
XMetab__41693___c____,X4985,1
XMetab__156418___c____,X846,1
XMetab__156418___c____,X846,1
XMetab__5284603___c____,X4985,1
XMetab__23931___c____,X2878,-1
XMetab__3385___c____,X7298,-1
XMetab__1220___c____,X3357,1
XMetab__4212___c____,X9429,1
XMetab__231___c____,X2168,1
XMetab__271___c____,X112,1
XMetab__1730___c____,X5860,-1
XMetab__4158___c____,X6531,-1
XMetab__446284___c____,X2180,1
XMetab__271___c____,X2157,1
XMetab__16130961___c____,X6754,1
XMetab__2170___c____,X3363,-1
XMetab__5493444___c____,X5972,1
XMetab__5493444___c____,X5972,-1
XMetab__216239___c____,X5159,-1
XMetab__5957___c____,X3646,1
XMetab__60843___c____,X1719,-1
XMetab__66535___c____,X5568,1
XMetab__63062___c____,X2099,1
XMetab__3158___c____,X3358,-1
XMetab__2519___c____,X1544,1
XMetab__3343___c____,X154,1
XMetab__3343___c____,X154,1
XMetab__3394___c____,X5743,-1
XMetab__4829___c____,X1050,1
XMetab__129806___c____,X4846,1
XMetab__3034010___c____,X2194,-1
XMetab__762___c____,X55763,1
XMetab__723___c____,X3269,-1
XMetab__47811___c____,X1814,1
XMetab__91736___c____,X1636,-1
XMetab__5487___c____,X152,1
XMetab__151171___c____,X554,-1
XMetab__151171___c____,X554,-1
XMetab__440038___c____,X3075,1
XMetab__444030___c____,X1129,-1
XMetab__27991___c____,X7450,1
XMetab__888___c____,X1738,1
XMetab__11163584___c____,X1803,-1
XMetab__9812414___c____,X2588,-1
XMetab__238___c____,X6209,1
XMetab__5957___c____,X5025,1
XMetab__1809___c____,X3358,1
XMetab__860___c____,X4800,1
XMetab__9960432___c____,X886,1
XMetab__145068___c____,X2984,1
XMetab__304___c____,X19,1
XMetab__4367___c____,X4846,-1
XMetab__10163178___c____,X1956,-1
XMetab__3914___c____,X153,-1
XMetab__3931___c____,X4862,1
XMetab__2803___c____,X146,1
XMetab__5280878___c____,X10800,1
XMetab__104742___c____,X4988,1
XMetab__231___c____,X7296,1
XMetab__23725625___c____,X142,-1
XMetab__5022___c____,X134,1
XMetab__448537___c____,X2908,1
XMetab__762___c____,X10640,1
XMetab__784___c____,X7295,1
XMetab__3209___c____,X183,1
XMetab__4585___c____,X1816,-1
XMetab__4724___c____,X3350,-1
XMetab__71348___c____,X6752,1
XMetab__3488___c____,X1080,-1
XMetab__5957___c____,X2260,1
XMetab__450___c____,X1548,1
XMetab__1547___c____,X134,1
XMetab__4080___c____,X2099,1
XMetab__60853___c____,X150,-1
XMetab__5280450___c____,X211,1
XMetab__271___c____,X4205,1
XMetab__3001055___c____,X3274,-1
XMetab__3001055___c____,X3274,-1
XMetab__16362___c____,X1813,-1
XMetab__3668___c____,X136,1
XMetab__104929___c____,X887,-1
XMetab__5280934___c____,X3157,1
XMetab__985___c____,X4800,1
XMetab__24964624___c____,X207,-1
XMetab__6305___c____,X10352,-1
XMetab__5566___c____,X1718,-1
XMetab__5452___c____,X3757,-1
XMetab__5381226___c____,X28234,-1
XMetab__24826799___c____,X25,-1
XMetab__130881___c____,X185,-1
XMetab__4495___c____,X5743,-1
XMetab__4976___c____,X6530,-1
XMetab__31728___c____,X154,1
XMetab__31728___c____,X154,1
XMetab__24771867___c____,X6790,-1
XMetab__39042___c____,X5054,1
XMetab__4666___c____,X81027,-1
XMetab__5202___c____,X3351,1
XMetab__176155___c____,X1432,-1
XMetab__4927___c____,X1128,-1
XMetab__5957___c____,X6194,1
XMetab__5328940___c____,X10746,-1
XMetab__24771867___c____,X6790,-1
XMetab__60834___c____,X6531,-1
XMetab__3893___c____,X2695,1
XMetab__31100___c____,X3351,1
XMetab__24826799___c____,X3932,-1
XMetab__10113978___c____,X5159,-1
XMetab__2720___c____,X5972,1
XMetab__4920___c____,X2099,1
XMetab__5689___c____,X1269,1
XMetab__5195___c____,X4129,-1
XMetab__3310___c____,X7157,1
XMetab__60853___c____,X1816,-1
XMetab__888___c____,X5805,1
XMetab__208908___c____,X2064,-1
XMetab__271___c____,X5581,1
XMetab__4973___c____,X83401,-1
XMetab__2818___c____,X2353,1
XMetab__104895___c____,X1268,1
XMetab__4973___c____,X4862,-1
XMetab__32518___c____,X10682,-1
XMetab__2833___c____,X1103,-1
XMetab__860___c____,X3157,1
XMetab__49381___c____,X1816,1
XMetab__774___c____,X3274,1
XMetab__774___c____,X3274,1
XMetab__3779___c____,X5972,1
XMetab__3869___c____,X147,-1
XMetab__137___c____,X210,1
XMetab__5566___c____,X6275,-1
XMetab__2520___c____,X779,-1
XMetab__951___c____,X147,1
XMetab__5862___c____,X883,-1
XMetab__3517___c____,X150,1
XMetab__838___c____,X1392,1
XMetab__271___c____,X2986,-1
XMetab__1547___c____,X135,1
XMetab__64627___c____,X134,-1
XMetab__1809___c____,X3362,1
XMetab__238___c____,X6194,1
XMetab__985___c____,X4802,1
XMetab__5291___c____,X5979,-1
XMetab__110635___c____,X50940,-1
XMetab__5280343___c____,X5294,-1
XMetab__271___c____,X5257,1
XMetab__3461___c____,X1956,1
XMetab__3461___c____,X1956,-1
XMetab__5284373___c____,X4775,-1
XMetab__2750___c____,X5468,1
XMetab__2165___c____,X3176,-1
XMetab__2165___c____,X3176,-1
XMetab__3746___c____,X1129,-1
XMetab__3746___c____,X1129,-1
XMetab__706___c____,X4598,1
XMetab__5280450___c____,X4801,1
XMetab__5210___c____,X6530,-1
XMetab__2764___c____,X7153,-1
XMetab__3784___c____,X776,-1
XMetab__448537___c____,X9687,1
XMetab__6830___c____,X5030,1
XMetab__108166___c____,X6869,-1
XMetab__5311___c____,X3065,-1
XMetab__3744___c____,X883,-1
XMetab__312___c____,X183,1
XMetab__1150___c____,X3363,1
XMetab__5212___c____,X8654,-1
XMetab__60662___c____,X8913,-1
XMetab__14676___c____,X3269,-1
XMetab__107772___c____,X4988,1
XMetab__444899___c____,X50486,1
XMetab__4745___c____,X1815,1
XMetab__119574___c____,X3360,1
XMetab__4543___c____,X1133,-1
XMetab__104865___c____,X1909,-1
XMetab__104865___c____,X1909,-1
XMetab__238___c____,X6188,1
XMetab__2170___c____,X3362,-1
XMetab__860___c____,X4801,1
XMetab__271___c____,X5879,1
XMetab__5280934___c____,X57761,1
XMetab__119192___c____,X23620,1
XMetab__169___c____,X56413,1
XMetab__3463___c____,X5465,1
XMetab__3209___c____,X2180,1
XMetab__271___c____,X5336,1
XMetab__104974___c____,X6865,-1
XMetab__104974___c____,X6865,-1
XMetab__3961___c____,X185,-1
XMetab__3961___c____,X185,-1
XMetab__41376___c____,X59340,1
XMetab__19001___c____,X9394,-1
XMetab__23994___c____,X130013,-1
XMetab__271___c____,X3066,1
XMetab__3209___c____,X27063,1
XMetab__51353551___c____,X886,1
XMetab__5358___c____,X3350,1
XMetab__5152___c____,X153,1
XMetab__5202___c____,X3350,1
XMetab__5645___c____,X1646,1
XMetab__5645___c____,X1646,-1
XMetab__8515___c____,X5601,-1
XMetab__10113978___c____,X5159,-1
XMetab__5284570___c____,X4988,1
XMetab__216239___c____,X2322,-1
XMetab__24826799___c____,X3791,-1
XMetab__148842___c____,X147,-1
XMetab__3696___c____,X6532,-1
XMetab__3937___c____,X59272,-1
XMetab__3025944___c____,X4255,-1
XMetab__62064___c____,X3358,1
XMetab__206___c____,X2645,1
XMetab__271___c____,X5836,1
XMetab__271___c____,X5836,1
XMetab__4629___c____,X1129,1
XMetab__3784___c____,X779,-1
XMetab__5352___c____,X5743,-1
XMetab__62156___c____,X4986,1
XMetab__3696___c____,X3363,-1
XMetab__5497196___c____,X2475,1
XMetab__77998___c____,X6517,1
XMetab__2244___c____,X5743,-1
XMetab__5957___c____,X7341,1
XMetab__3033637___c____,X3274,-1
XMetab__3033637___c____,X3274,-1
XMetab__4495___c____,X5743,-1
XMetab__5533___c____,X3269,-1
XMetab__2685___c____,X153,-1
XMetab__295___c____,X5140,1
XMetab__3981___c____,X3361,1
XMetab__47936___c____,X2778,1
XMetab__4592___c____,X1017,-1
XMetab__5095___c____,X1814,1
XMetab__31100___c____,X3357,1
XMetab__271___c____,X4638,1
XMetab__2435___c____,X152,1
XMetab__2435___c____,X152,1
XMetab__71360___c____,X148,-1
XMetab__2230___c____,X1128,1
XMetab__66535___c____,X5575,1
XMetab__2514___c____,X23236,1
XMetab__1032___c____,X2641,1
XMetab__2160___c____,X1128,-1
XMetab__838___c____,X148,1
XMetab__838___c____,X148,1
XMetab__5097___c____,X1017,-1
XMetab__6536___c____,X1717,-1
XMetab__5312830___c____,X51129,1
XMetab__5284604___c____,X4985,-1
XMetab__4312___c____,X790,-1
XMetab__1060___c____,X1738,-1
XMetab__389___c____,X222545,1
XMetab__439284___c____,X2997,1
XMetab__33032___c____,X2917,1
XMetab__156413___c____,X1956,-1
XMetab__104974___c____,X6865,-1
XMetab__104974___c____,X6865,-1
XMetab__4745___c____,X3357,1
XMetab__16362___c____,X1813,-1
XMetab__114827___c____,X2912,1
XMetab__803___c____,X883,-1
XMetab__5593___c____,X1132,-1
XMetab__4543___c____,X3269,-1
XMetab__2726___c____,X1816,1
XMetab__65014___c____,X7852,-1
XMetab__65981___c____,X6833,-1
XMetab__123631___c____,X9429,-1
XMetab__5280450___c____,X5244,1
XMetab__1858___c____,X4544,1
XMetab__107780___c____,X3354,1
XMetab__231___c____,X51129,1
XMetab__26721___c____,X4987,1
XMetab__2552___c____,X5739,1
XMetab__271___c____,X5580,1
XMetab__5122___c____,X3350,-1
XMetab__888___c____,X55276,1
XMetab__446284___c____,X3157,1
XMetab__271___c____,X716,1
XMetab__6010___c____,X367,1
XMetab__1181___c____,X2992,-1
XMetab__5382___c____,X9970,1
XMetab__231___c____,X3158,1
XMetab__271___c____,X5573,1
XMetab__860___c____,X27063,1
XMetab__128918___c____,X3350,1
XMetab__2170___c____,X1815,-1
XMetab__33625___c____,X146,-1
XMetab__6918638___c____,X3065,-1
XMetab__115114___c____,X2913,1
XMetab__2585___c____,X150,-1
XMetab__8515___c____,X5599,-1
XMetab__3345___c____,X4988,1
XMetab__6438330___c____,X3265,-1
XMetab__3696___c____,X148,-1
XMetab__60822___c____,X7412,-1
XMetab__102614___c____,X2100,1
XMetab__3158___c____,X6530,-1
XMetab__6076___c____,X5568,1
XMetab__5684___c____,X3350,-1
XMetab__448537___c____,X27043,1
XMetab__122172___c____,X5734,1
XMetab__152306___c____,X2646,1
XMetab__152306___c____,X2646,-1
XMetab__2369___c____,X153,-1
XMetab__2369___c____,X153,-1
XMetab__231___c____,X27063,1
XMetab__4585___c____,X3362,-1
XMetab__5311___c____,X10013,-1
XMetab__6804___c____,X2673,-1
XMetab__2691___c____,X135,1
XMetab__91695___c____,X3930,-1
XMetab__439456___c____,X5578,1
XMetab__5280450___c____,X1374,1
XMetab__3083544___c____,X154,1
XMetab__104842___c____,X7150,-1
XMetab__681___c____,X7054,1
XMetab__2662___c____,X842,1
XMetab__2818___c____,X148,-1
XMetab__5002___c____,X3363,-1
XMetab__122115___c____,X4986,1
XMetab__2396___c____,X5578,1
XMetab__9875401___c____,X2159,-1
XMetab__4742___c____,X1509,-1
XMetab__2333___c____,X116085,-1
XMetab__1023___c____,X56172,-1
XMetab__2170___c____,X3357,-1
XMetab__888___c____,X10157,-1
XMetab__2548___c____,X7442,1
XMetab__2071___c____,X2911,-1
XMetab__271___c____,X1385,1
XMetab__5070___c____,X3776,1
XMetab__5311025___c____,X6752,1
XMetab__5591___c____,X5595,1
XMetab__41693___c____,X4988,1
XMetab__41693___c____,X4988,1
XMetab__2585___c____,X148,-1
XMetab__108150___c____,X8856,-1
XMetab__125017___c____,X6530,-1
XMetab__888___c____,X10423,1
XMetab__6503___c____,X883,-1
XMetab__273___c____,X10157,-1
XMetab__5372___c____,X2280,-1
XMetab__445643___c____,X5532,-1
XMetab__187___c____,X1132,1
XMetab__5497196___c____,X2475,1
XMetab__4829___c____,X2167,1
XMetab__2092___c____,X148,-1
XMetab__5815___c____,X148,1
XMetab__5815___c____,X148,1
XMetab__77998___c____,X3952,1
XMetab__77998___c____,X3952,-1
XMetab__271___c____,X5533,1
XMetab__774___c____,X10316,1
XMetab__4583___c____,X7153,-1
XMetab__2244___c____,X5742,1
XMetab__2244___c____,X5742,-1
XMetab__3954___c____,X4986,1
XMetab__3310___c____,X7155,-1
XMetab__4100___c____,X766,-1
XMetab__77998___c____,X7350,1
XMetab__274___c____,X5567,1
XMetab__5291___c____,X780,-1
XMetab__122077___c____,X886,-1
XMetab__4106___c____,X3355,-1
XMetab__4691___c____,X6532,-1
XMetab__25201794___c____,X1728,-1
XMetab__444030___c____,X1128,-1
XMetab__21157___c____,X2730,-1
XMetab__21157___c____,X2730,-1
XMetab__6076___c____,X2147,1
XMetab__5280450___c____,X11010,1
XMetab__16130961___c____,X6752,1
XMetab__444899___c____,X116519,1
XMetab__1066___c____,X130013,-1
XMetab__60846___c____,X185,-1
XMetab__3931___c____,X57761,1
XMetab__24826799___c____,X2260,-1
XMetab__5280360___c____,X5733,1
XMetab__4534___c____,X1312,-1
XMetab__4634___c____,X1131,-1
XMetab__2333___c____,X116085,-1
XMetab__271___c____,X4137,1
XMetab__271___c____,X4137,-1
XMetab__4926___c____,X148,-1
XMetab__644073___c____,X4988,1
XMetab__156326___c____,X3269,-1
XMetab__5001396___c____,X79001,-1
XMetab__238___c____,X2197,1
XMetab__31100___c____,X150,1
XMetab__483407___c____,X1234,-1
XMetab__445154___c____,X2099,1
XMetab__10917___c____,X1374,1
XMetab__2033___c____,X2641,1
XMetab__4543___c____,X147,-1
XMetab__133075___c____,X3360,1
XMetab__4051___c____,X5742,-1
XMetab__163976___c____,X4860,-1
XMetab__63062___c____,X1576,1
XMetab__791___c____,X384,-1
XMetab__824___c____,X384,-1
XMetab__985___c____,X2180,1
XMetab__5202___c____,X3354,1
XMetab__6133___c____,X2992,-1
XMetab__31304___c____,X2742,-1
XMetab__860___c____,X1543,1
XMetab__23690938___c____,X5742,-1
XMetab__238___c____,X1975,1
XMetab__1342___c____,X3363,1
XMetab__151166___c____,X5742,-1
XMetab__3000322___c____,X1131,-1
XMetab__151174___c____,X1910,-1
XMetab__108156___c____,X5724,1
XMetab__1986___c____,X761,-1
XMetab__444036___c____,X2908,1
XMetab__4829___c____,X2167,1
XMetab__448537___c____,X1509,1
XMetab__62156___c____,X4985,1
XMetab__5401___c____,X147,-1
XMetab__5401___c____,X147,-1
XMetab__2160___c____,X1131,-1
XMetab__3559___c____,X1816,1
XMetab__6436135___c____,X10800,-1
XMetab__6436135___c____,X10800,-1
XMetab__15993___c____,X7295,-1
XMetab__2170___c____,X6532,-1
XMetab__774___c____,X11255,1
XMetab__774___c____,X11255,1
XMetab__985___c____,X4801,1
XMetab__6022___c____,X5028,1
XMetab__445154___c____,X5742,-1
XMetab__39468___c____,X154,-1
XMetab__216209___c____,X5972,1
XMetab__216209___c____,X5972,-1
XMetab__2153___c____,X134,-1
XMetab__24316___c____,X7224,1
XMetab__888___c____,X5631,1
XMetab__5957___c____,X5571,-1
XMetab__114904___c____,X552,-1
XMetab__5280450___c____,X948,1
XMetab__446284___c____,X6721,1
XMetab__23663989___c____,X240,-1
XMetab__60795___c____,X148,-1
XMetab__68844___c____,X762,-1
XMetab__16230___c____,X5328,-1
XMetab__158___c____,X5733,1
XMetab__158___c____,X5733,1
XMetab__2913___c____,X1131,-1
XMetab__3931___c____,X34,1
XMetab__154058___c____,X1128,-1
XMetab__5381___c____,X5915,1
XMetab__5487___c____,X11188,1
XMetab__5002___c____,X1132,-1
XMetab__1349907___c____,X7173,-1
XMetab__762___c____,X55770,1
XMetab__5280450___c____,X6721,1
XMetab__274___c____,X9368,1
XMetab__303___c____,X8714,1
XMetab__5885___c____,X5831,-1
XMetab__74989___c____,X1723,-1
XMetab__303___c____,X9971,1
XMetab__681___c____,X1816,1
XMetab__681___c____,X1816,1
XMetab__26757___c____,X4129,-1
XMetab__6604100___c____,X6261,-1
XMetab__8747___c____,X3635,-1
XMetab__23994___c____,X5970,-1
XMetab__3937___c____,X1636,-1
XMetab__2249___c____,X153,-1
XMetab__2249___c____,X153,-1
XMetab__4668___c____,X2641,1
XMetab__274___c____,X5567,1
XMetab__2519___c____,X1544,1
XMetab__23994___c____,X5009,-1
XMetab__4585___c____,X3269,-1
XMetab__5288783___c____,X7421,-1
XMetab__2685___c____,X153,-1
XMetab__271___c____,X2159,1
XMetab__60490___c____,X240,-1
XMetab__15625___c____,X196,1
XMetab__762___c____,X5898,1
XMetab__2146___c____,X4843,-1
XMetab__115348___c____,X4543,1
XMetab__3640___c____,X2908,1
XMetab__6076___c____,X6356,1
XMetab__2405___c____,X153,-1
XMetab__2405___c____,X153,-1
XMetab__5566___c____,X805,-1
XMetab__6254___c____,X2098,-1
XMetab__3209___c____,X54600,1
XMetab__4284720___c____,X3358,1
XMetab__5288826___c____,X4986,1
XMetab__145068___c____,X2986,1
XMetab__985___c____,X3157,1
XMetab__271___c____,X23523,1
XMetab__4599___c____,X8513,-1
XMetab__24826799___c____,X7010,-1
XMetab__4745___c____,X146,1
XMetab__448537___c____,X2099,1
XMetab__11009___c____,X9843,1
XMetab__16230___c____,X6337,-1
XMetab__447607___c____,X2629,-1
XMetab__3823___c____,X1576,1
XMetab__3823___c____,X1576,-1
XMetab__238___c____,X22978,1
XMetab__119___c____,X9568,1
XMetab__444899___c____,X27242,1
XMetab__60795___c____,X1814,1
XMetab__60795___c____,X1814,-1
XMetab__3158___c____,X1132,-1
XMetab__3675___c____,X4129,-1
XMetab__9395___c____,X590,-1
XMetab__6830___c____,X54536,1
XMetab__271___c____,X4208,1
XMetab__5355___c____,X1813,-1
XMetab__5355___c____,X1813,-1
XMetab__5512___c____,X1131,-1
XMetab__5372___c____,X5532,-1
XMetab__60853___c____,X150,-1
XMetab__2818___c____,X3354,-1
XMetab__2818___c____,X3354,1
XMetab__2183___c____,X2166,-1
XMetab__107847___c____,X4988,1
XMetab__16659841___c____,X6774,-1
XMetab__4430___c____,X4985,-1
XMetab__312___c____,X183,1
XMetab__231___c____,X2180,1
XMetab__271___c____,X2147,1
XMetab__3779___c____,X154,1
XMetab__3779___c____,X154,1
XMetab__4946___c____,X155,-1
XMetab__271___c____,X5257,1
XMetab__54373___c____,X6755,1
XMetab__5761___c____,X3361,1
XMetab__931___c____,X4887,1
XMetab__9395___c____,X590,-1
XMetab__2162___c____,X779,-1
XMetab__4095___c____,X4985,1
XMetab__2791___c____,X2908,1
XMetab__66535___c____,X5576,1
XMetab__107780___c____,X3355,1
XMetab__3086686___c____,X3815,-1
XMetab__2783___c____,X155,1
XMetab__441335___c____,X2908,1
XMetab__107756___c____,X5724,-1
XMetab__5092___c____,X5144,-1
XMetab__275___c____,X383,-1
XMetab__1003___c____,X2588,-1
XMetab__2165___c____,X3176,-1
XMetab__2165___c____,X3176,-1
XMetab__3961___c____,X185,-1
XMetab__3931___c____,X3156,1
XMetab__4369359___c____,X1803,-1
XMetab__448043___c____,X6093,-1
XMetab__3654103___c____,X3357,1
XMetab__644022___c____,X1268,1
XMetab__3121___c____,X18,-1
XMetab__985___c____,X7296,1
XMetab__231___c____,X6667,1
XMetab__3382___c____,X2908,1
XMetab__26218___c____,X140838,-1
XMetab__154058___c____,X1129,-1
XMetab__181___c____,X8050,1
XMetab__5280934___c____,X2274,1
XMetab__2662___c____,X836,1
XMetab__985___c____,X3158,1
XMetab__148842___c____,X146,-1
XMetab__3117___c____,X1621,-1
XMetab__5005___c____,X1636,-1
XMetab__1087___c____,X10157,-1
XMetab__271___c____,X5330,1
XMetab__271___c____,X4209,1
XMetab__213022___c____,X7298,-1
XMetab__2551___c____,X1133,1
XMetab__124908___c____,X3614,-1
XMetab__9812414___c____,X8394,1
XMetab__5280360___c____,X5734,1
XMetab__20048___c____,X10157,-1
XMetab__77998___c____,X2695,1
XMetab__271___c____,X4846,1
XMetab__3547___c____,X6093,-1
XMetab__224___c____,X5471,1
XMetab__5324345___c____,X1544,-1
XMetab__3209___c____,X2222,1
XMetab__4253___c____,X4988,1
XMetab__4253___c____,X4988,1
XMetab__6503___c____,X3938,-1
XMetab__3547___c____,X9475,-1
XMetab__238___c____,X114548,1
XMetab__387447___c____,X5689,-1
XMetab__1065___c____,X3757,-1
XMetab__853___c____,X7067,1
XMetab__28417___c____,X2099,1
XMetab__1205___c____,X1129,-1
XMetab__238___c____,X5025,1
XMetab__4158___c____,X6532,-1
XMetab__2520___c____,X8913,-1
XMetab__5329102___c____,X5159,-1
XMetab__123631___c____,X7422,-1
XMetab__942___c____,X1137,1
XMetab__5289419___c____,X1017,-1
XMetab__131724___c____,X3360,1
XMetab__28864___c____,X1815,1
XMetab__5815___c____,X1392,1
XMetab__6437849___c____,X1717,-1
XMetab__5533___c____,X148,-1
XMetab__2913___c____,X3357,-1
XMetab__39042___c____,X5465,1
XMetab__2519___c____,X134,-1
XMetab__9704___c____,X1717,-1
XMetab__271___c____,X5575,1
XMetab__5464109___c____,X2693,1
XMetab__985___c____,X8800,1
XMetab__5464096___c____,X183,-1
XMetab__238___c____,X6223,1
XMetab__91536___c____,X155,-1
XMetab__60817___c____,X4860,-1
XMetab__5362118___c____,X183,-1
XMetab__6169___c____,X1814,-1
XMetab__93365___c____,X3930,-1
XMetab__5353980___c____,X240,-1
XMetab__93543___c____,X240,-1
XMetab__4184___c____,X6530,-1
XMetab__1125___c____,X4846,1
XMetab__208___c____,X2997,1
XMetab__208___c____,X2997,1
XMetab__5002___c____,X147,-1
XMetab__3519___c____,X150,1
XMetab__3519___c____,X150,1
XMetab__3054___c____,X112694756,1
XMetab__448537___c____,X2960,1
XMetab__5040___c____,X896,-1
XMetab__3394___c____,X5742,-1
XMetab__23994___c____,X5340,1
XMetab__1645___c____,X142,-1
XMetab__231___c____,X1581,1
XMetab__42396___c____,X153,1
XMetab__96___c____,X55902,-1
XMetab__3151___c____,X1813,-1
XMetab__5584___c____,X6532,-1
XMetab__11045___c____,X2098,-1
XMetab__860___c____,X116519,1
XMetab__4543___c____,X148,-1
XMetab__6022___c____,X84618,1
XMetab__238___c____,X6229,1
XMetab__448537___c____,X7846,1
XMetab__4636___c____,X148,1
XMetab__5478___c____,X154,-1
XMetab__5478___c____,X154,-1
XMetab__16133832___c____,X2693,1
XMetab__16051933___c____,X554,1
XMetab__4038180___c____,X148,1
XMetab__33032___c____,X6507,-1
XMetab__5702160___c____,X3274,-1
XMetab__104741___c____,X2099,1
XMetab__104741___c____,X2099,-1
XMetab__126___c____,X7915,-1
XMetab__4449___c____,X148,-1
XMetab__6830___c____,X3630,-1
XMetab__5328940___c____,X6714,-1
XMetab__187___c____,X1131,1
XMetab__446156___c____,X3156,-1
XMetab__446284___c____,X2274,1
XMetab__71360___c____,X1813,-1
XMetab__71360___c____,X1813,-1
XMetab__860___c____,X23179,1
XMetab__444899___c____,X123,1
XMetab__4449___c____,X148,-1
XMetab__1060___c____,X5162,-1
XMetab__3310___c____,X54205,1
XMetab__5280450___c____,X116519,1
XMetab__151166___c____,X5743,-1
XMetab__60853___c____,X3354,-1
XMetab__60853___c____,X3354,1
XMetab__3081361___c____,X1956,-1
XMetab__231___c____,X4801,1
XMetab__160355___c____,X1017,-1
XMetab__60795___c____,X3359,-1
XMetab__2987___c____,X9446,-1
XMetab__2520___c____,X3757,-1
XMetab__126___c____,X7915,-1
XMetab__5288826___c____,X4986,1
XMetab__5288826___c____,X4986,1
XMetab__5280934___c____,X4800,1
XMetab__4932___c____,X3757,-1
XMetab__216239___c____,X5894,-1
XMetab__4272___c____,X3615,-1
XMetab__4927___c____,X1131,-1
XMetab__5330286___c____,X1019,-1
XMetab__338___c____,X5742,-1
XMetab__3339___c____,X5054,1
XMetab__3132___c____,X4311,-1
XMetab__3054___c____,X6714,1
XMetab__2170___c____,X3362,-1
XMetab__5497182___c____,X2641,1
XMetab__24826799___c____,X2261,-1
XMetab__977___c____,X3091,1
XMetab__4634___c____,X1128,-1
XMetab__216239___c____,X673,-1
XMetab__6503___c____,X3938,-1
XMetab__11181459___c____,X3661,1
XMetab__8582___c____,X5471,1
XMetab__5362118___c____,X1636,-1
XMetab__4585___c____,X1816,-1
XMetab__5957___c____,X6187,1
XMetab__4507___c____,X779,-1
XMetab__123924___c____,X4985,1
XMetab__5002___c____,X3358,-1
XMetab__71310___c____,X150,-1
XMetab__5287969___c____,X983,-1
XMetab__4205___c____,X3358,-1
XMetab__303___c____,X151306,1
XMetab__2735___c____,X7421,1
XMetab__985___c____,X2641,1
XMetab__6262___c____,X222545,1
XMetab__3295___c____,X766,-1
XMetab__271___c____,X80271,1
XMetab__3931___c____,X19,1
XMetab__2826___c____,X6531,-1
XMetab__4543___c____,X3358,-1
XMetab__32518___c____,X10682,-1
XMetab__11626560___c____,X4233,-1
XMetab__31100___c____,X148,1
XMetab__1018___c____,X130013,-1
XMetab__5002___c____,X1132,-1
XMetab__3931___c____,X8800,1
XMetab__36811___c____,X153,1
XMetab__36811___c____,X153,1
XMetab__644073___c____,X4986,-1
XMetab__5284603___c____,X4988,1
XMetab__231___c____,X5582,1
XMetab__2250___c____,X3156,-1
XMetab__3973___c____,X2932,1
XMetab__762___c____,X107,1
XMetab__644213___c____,X5468,-1
XMetab__1833___c____,X3363,1
XMetab__68740___c____,X2224,-1
XMetab__271___c____,X113,1
XMetab__28417___c____,X5241,1
XMetab__985___c____,X2695,1
XMetab__32518___c____,X3930,-1
XMetab__4917___c____,X1813,-1
XMetab__193___c____,X3176,-1
XMetab__123631___c____,X1956,-1
XMetab__57537___c____,X1813,1
XMetab__3406___c____,X125,-1
XMetab__3406___c____,X125,-1
XMetab__6442177___c____,X2475,-1
XMetab__5523___c____,X6530,-1
XMetab__860___c____,X4802,1
XMetab__3981___c____,X3363,1
XMetab__5957___c____,X51422,-1
XMetab__3406___c____,X125,-1
XMetab__3406___c____,X125,-1
XMetab__888___c____,X3632,1
XMetab__4106___c____,X3354,-1
XMetab__3002977___c____,X1234,-1
XMetab__8974___c____,X136,1
XMetab__9846180___c____,X4352,1
XMetab__150310___c____,X4306,-1
XMetab__4253___c____,X4986,1
XMetab__813___c____,X128240,1
XMetab__4926___c____,X1131,-1
XMetab__60834___c____,X6532,-1
XMetab__11556427___c____,X1071,-1
XMetab__1220___c____,X3355,1
XMetab__4578___c____,X4255,-1
XMetab__3086681___c____,X6869,-1
XMetab__444732___c____,X3065,-1
XMetab__271___c____,X114,1
XMetab__24812758___c____,X6524,-1
XMetab__216235___c____,X1910,-1
XMetab__271___c____,X2098,-1
XMetab__271___c____,X2158,1
XMetab__6076___c____,X6833,1
XMetab__114892___c____,X1717,-1
XMetab__5957___c____,X6224,1
XMetab__8747___c____,X9615,-1
XMetab__271___c____,X5837,1
XMetab__271___c____,X5837,1
XMetab__441314___c____,X2548,-1
XMetab__3121___c____,X18,-1
XMetab__122172___c____,X5733,1
XMetab__271___c____,X5568,1
XMetab__3668___c____,X57413,1
XMetab__3668___c____,X57413,1
XMetab__3931___c____,X4801,1
XMetab__5280934___c____,X4801,1
XMetab__5505___c____,X6833,-1
XMetab__611___c____,X6507,-1
XMetab__24826799___c____,X3815,-1
XMetab__850___c____,X5528,1
XMetab__4828___c____,X153,1
XMetab__150311___c____,X1401,-1
XMetab__11005___c____,X2641,1
XMetab__271___c____,X857,1
