source,target,sign
XMetab__2479___c____,X89832,-1
XMetab__7638___c____,X7299,-1
XMetab__2801___c____,X840,1
XMetab__10406644___c____,X1025,-1
XMetab__9865776___c____,X7153,-1
XMetab__448537___c____,X2908,1
XMetab__5564___c____,X8856,1
XMetab__6883___c____,X4881,1
XMetab__762___c____,X10640,1
XMetab__784___c____,X7295,1
XMetab__4946___c____,X5972,-1
XMetab__544___c____,X983,-1
XMetab__4795___c____,X3932,-1
XMetab__3209___c____,X183,1
XMetab__4763___c____,X1558,1
XMetab__10465263___c____,X3358,1
XMetab__4284___c____,X590,-1
XMetab__11364421___c____,X5347,-1
XMetab__2336___c____,X54658,1
XMetab__4585___c____,X1816,-1
XMetab__4139___c____,X5226,1
XMetab__2126___c____,X6256,1
XMetab__62852___c____,X336,-1
XMetab__1345___c____,X9970,-1
XMetab__4724___c____,X3350,-1
XMetab__52947057___c____,X835,1
XMetab__62296___c____,X4986,1
XMetab__158___c____,X836,-1
XMetab__445154___c____,X6667,1
XMetab__445154___c____,X6667,-1
XMetab__3488___c____,X1080,-1
XMetab__9562060___c____,X7157,1
XMetab__5957___c____,X2260,1
XMetab__637776___c____,X2944,-1
XMetab__444493___c____,X3032,-1
XMetab__450___c____,X1548,1
XMetab__2554___c____,X5747,-1
XMetab__10986831___c____,X7068,1
XMetab__5213___c____,X7157,1
XMetab__4064___c____,X2559,1
XMetab__5288670___c____,X1017,-1
XMetab__5537___c____,X5150,-1
XMetab__2538___c____,X840,1
XMetab__60752___c____,X786,1
XMetab__64970___c____,X1584,-1
XMetab__4080___c____,X2099,1
XMetab__5056___c____,X23408,1
XMetab__5991___c____,X6667,1
XMetab__39929___c____,X1543,1
XMetab__448991___c____,X5595,-1
XMetab__5281767___c____,X4318,-1
XMetab__446220___c____,X4988,1
XMetab__60853___c____,X150,-1
XMetab__5280450___c____,X211,1
XMetab__3973___c____,X7422,-1
XMetab__108182___c____,X3359,-1
XMetab__119031___c____,X4313,-1
XMetab__5645___c____,X8644,-1
XMetab__5565___c____,X6647,-1
XMetab__3410___c____,X5595,1
XMetab__6834___c____,X3757,-1
XMetab__5252___c____,X57016,-1
XMetab__5352___c____,X5970,1
XMetab__271___c____,X4205,1
XMetab__11954348___c____,X7915,-1
XMetab__9547215___c____,X5601,-1
XMetab__2315___c____,X6557,-1
XMetab__59708___c____,X5243,-1
XMetab__3001055___c____,X3274,-1
XMetab__16362___c____,X1813,-1
XMetab__185698___c____,X6010,-1
XMetab__1690___c____,X5328,-1
XMetab__2206___c____,X5743,-1
XMetab__3007___c____,X148,1
XMetab__1021___c____,X210,-1
XMetab__5053___c____,X9429,-1
XMetab__39941___c____,X240,-1
XMetab__2215___c____,X150,1
XMetab__28486___c____,X3612,-1
XMetab__5280961___c____,X5468,1
XMetab__3152___c____,X590,-1
XMetab__5280934___c____,X3157,1
XMetab__985___c____,X4800,1
XMetab__24964624___c____,X207,-1
XMetab__7285___c____,X5530,1
XMetab__8722___c____,X7173,-1
XMetab__46908928___c____,X6524,-1
XMetab__5957___c____,X10383,1
XMetab__4495___c____,X8795,1
XMetab__185698___c____,X4842,-1
XMetab__39042___c____,X5465,1
XMetab__5161___c____,X5742,-1
XMetab__123895___c____,X4843,-1
XMetab__6305___c____,X10352,-1
XMetab__774___c____,X3067,1
XMetab__71120___c____,X116444,1
XMetab__11947681___c____,X4881,1
XMetab__6342___c____,X6817,-1
XMetab__4044___c____,X6580,-1
XMetab__5359476___c____,X5468,1
XMetab__5452___c____,X3757,-1
XMetab__5745206___c____,X4547,-1
XMetab__150847___c____,X841,1
XMetab__39385___c____,X1969,-1
XMetab__6918834___c____,X1019,-1
XMetab__3501___c____,X5590,-1
XMetab__3117___c____,X4363,-1
XMetab__5381226___c____,X28234,-1
XMetab__91469___c____,X5594,1
XMetab__8530___c____,X836,-1
XMetab__24826799___c____,X25,-1
XMetab__5280343___c____,X142,-1
XMetab__238___c____,X5313,-1
XMetab__130881___c____,X185,-1
XMetab__4495___c____,X5743,-1
XMetab__119380___c____,X1137,1
XMetab__8456___c____,X2099,1
XMetab__28204___c____,X367,-1
XMetab__5056___c____,X3162,-1
XMetab__4976___c____,X6530,-1
XMetab__37034___c____,X1544,1
XMetab__24341___c____,X5594,1
XMetab__5353980___c____,X836,1
XMetab__31728___c____,X154,1
XMetab__24771867___c____,X6790,-1
XMetab__4409___c____,X8856,1
XMetab__39042___c____,X5054,1
XMetab__39042___c____,X5054,-1
XMetab__5371578___c____,X43,-1
XMetab__56642940___c____,X5970,-1
XMetab__3036___c____,X1017,1
XMetab__4666___c____,X81027,-1
XMetab__5591___c____,X2030,-1
XMetab__90334___c____,X1432,-1
XMetab__5353980___c____,X4791,1
XMetab__6830___c____,X6861,-1
XMetab__4114___c____,X8856,1
XMetab__1959___c____,X5595,1
XMetab__16315___c____,X4313,-1
XMetab__8271___c____,X1137,-1
XMetab__176155___c____,X1432,-1
XMetab__784___c____,X581,1
XMetab__42642645___c____,X4233,-1
XMetab__56603721___c____,X3350,1
XMetab__16124208___c____,X9212,-1
XMetab__119031___c____,X4323,-1
XMetab__47318___c____,X4780,1
XMetab__888___c____,X250,1
XMetab__4091___c____,X4318,-1
XMetab__9903___c____,X1646,-1
XMetab__31200___c____,X1559,-1
XMetab__3008319___c____,X5743,-1
XMetab__5281969___c____,X5594,1
XMetab__2514___c____,X2099,1
XMetab__1639___c____,X836,1
XMetab__5319493___c____,X836,1
XMetab__23930___c____,X6648,1
XMetab__6804___c____,X5471,1
XMetab__4909___c____,X2898,-1
XMetab__4927___c____,X1128,-1
XMetab__5957___c____,X6194,1
XMetab__5328940___c____,X10746,-1
XMetab__9796068___c____,X142,-1
XMetab__5280378___c____,X836,1
XMetab__24772180___c____,X6869,-1
XMetab__923___c____,X5972,1
XMetab__2767___c____,X4255,-1
XMetab__4139___c____,X2936,-1
XMetab__9895952___c____,X1576,-1
XMetab__1345___c____,X11009,1
XMetab__1773___c____,X2618,-1
XMetab__387447___c____,X5595,-1
XMetab__76___c____,X5465,1
XMetab__64970___c____,X1585,1
XMetab__64970___c____,X1585,-1
XMetab__177990___c____,X1394,-1
XMetab__444899___c____,X54600,1
XMetab__24771867___c____,X6790,-1
XMetab__60834___c____,X6531,-1
XMetab__4473___c____,X8856,1
XMetab__4943___c____,X6326,-1
XMetab__6464___c____,X1137,-1
XMetab__76___c____,X9970,1
XMetab__3893___c____,X2695,1
XMetab__581___c____,X22926,1
XMetab__271___c____,X5648,1
XMetab__23931___c____,X836,1
XMetab__31100___c____,X3351,1
XMetab__16129627___c____,X836,1
XMetab__1752___c____,X5241,-1
XMetab__4910___c____,X1544,-1
XMetab__104849___c____,X1268,-1
XMetab__161022___c____,X1066,-1
XMetab__24826799___c____,X3932,-1
XMetab__4184___c____,X4986,1
XMetab__145937___c____,X5894,-1
XMetab__37807___c____,X6783,-1
XMetab__39676___c____,X8856,1
XMetab__70386___c____,X4351,-1
XMetab__934___c____,X3091,1
XMetab__54840___c____,X2902,-1
XMetab__91662___c____,X3725,1
XMetab__23930___c____,X6648,1
XMetab__16590___c____,X837,1
XMetab__10113978___c____,X5159,-1
XMetab__206___c____,X4842,-1
XMetab__445421___c____,X8972,-1
XMetab__2179___c____,X7157,1
XMetab__4947___c____,X2099,1
XMetab__271___c____,X30818,1
XMetab__304___c____,X6770,1
XMetab__9961766___c____,X3676,-1
XMetab__3108___c____,X100,-1
XMetab__5280795___c____,X1017,-1
XMetab__16131447___c____,X2690,1
XMetab__2720___c____,X5972,1
XMetab__2250___c____,X338,-1
XMetab__154083___c____,X2099,1
XMetab__2351___c____,X773,-1
XMetab__5734___c____,X11238,-1
XMetab__4920___c____,X2099,1
XMetab__518740___c____,X5595,1
XMetab__11020241___c____,X1080,1
XMetab__4920___c____,X2166,1
XMetab__62080___c____,X2908,-1
XMetab__107304___c____,X5478,-1
XMetab__4044___c____,X55867,-1
XMetab__2520___c____,X1577,-1
XMetab__447912___c____,X8856,1
XMetab__5195___c____,X4129,-1
XMetab__784___c____,X79661,-1
XMetab__888___c____,X8050,1
XMetab__5287969___c____,X1025,-1
XMetab__2750___c____,X5970,-1
XMetab__3310___c____,X7157,1
XMetab__5591___c____,X7124,-1
XMetab__6438339___c____,X10280,1
XMetab__784___c____,X257202,-1
XMetab__4973___c____,X4862,-1
XMetab__60853___c____,X1816,-1
XMetab__4217___c____,X9475,-1
XMetab__8987___c____,X1571,-1
XMetab__24848920___c____,X1803,-1
XMetab__9865442___c____,X2908,1
XMetab__813___c____,X3816,-1
XMetab__3006531___c____,X3576,-1
XMetab__10201696___c____,X1513,-1
XMetab__5280378___c____,X842,1
XMetab__4870___c____,X6559,-1
XMetab__9651___c____,X8824,-1
XMetab__11411233___c____,X1576,-1
XMetab__7184___c____,X2908,1
XMetab__208908___c____,X2064,-1
XMetab__4055___c____,X2159,1
XMetab__4666___c____,X89845,1
XMetab__62852___c____,X5742,-1
XMetab__446313___c____,X8856,1
XMetab__271___c____,X5581,1
XMetab__9910486___c____,X7442,-1
XMetab__2162___c____,X898,-1
XMetab__4973___c____,X83401,-1
XMetab__23673461___c____,X5594,1
XMetab__2818___c____,X2353,1
XMetab__8129___c____,X1080,1
XMetab__11790___c____,X196,-1
XMetab__104895___c____,X1268,1
XMetab__5734___c____,X6330,-1
XMetab__14888___c____,X1147,1
XMetab__9158___c____,X367,-1
XMetab__2088___c____,X4313,-1
XMetab__4973___c____,X4862,-1
XMetab__5280445___c____,X5599,-1
XMetab__3003___c____,X1432,1
XMetab__78057___c____,X8942,-1
XMetab__3763___c____,X2890,-1
XMetab__69512___c____,X8654,-1
XMetab__1690___c____,X637,1
XMetab__3410___c____,X155,-1
XMetab__10494___c____,X836,1
XMetab__18103___c____,X1813,-1
XMetab__4594___c____,X1557,-1
XMetab__784___c____,X2353,1
XMetab__2833___c____,X1103,1
XMetab__2833___c____,X1103,-1
XMetab__5957___c____,X3416,-1
XMetab__2756___c____,X834,1
XMetab__25021183___c____,X2147,-1
XMetab__860___c____,X3157,1
XMetab__5957___c____,X953,1
XMetab__11604142___c____,X2322,-1
XMetab__2866___c____,X146,-1
XMetab__774___c____,X3274,1
XMetab__3916___c____,X3358,-1
XMetab__6758___c____,X6648,1
XMetab__441080___c____,X6331,-1
XMetab__3293___c____,X8856,1
XMetab__3779___c____,X5972,1
XMetab__137___c____,X210,1
XMetab__137___c____,X210,-1
XMetab__3062316___c____,X841,1
XMetab__7245___c____,X1432,-1
XMetab__5056___c____,X836,1
XMetab__9285___c____,X2539,1
XMetab__2770___c____,X4313,1
XMetab__8663___c____,X1544,-1
XMetab__985___c____,X11010,1
XMetab__18909___c____,X836,1
XMetab__5566___c____,X6275,-1
XMetab__5281855___c____,X5226,-1
XMetab__2153___c____,X8841,1
XMetab__16666___c____,X162514,1
XMetab__47318___c____,X1544,-1
XMetab__16129017___c____,X836,1
XMetab__2520___c____,X779,-1
XMetab__2826713___c____,X912,1
XMetab__951___c____,X147,1
XMetab__1548943___c____,X837,1
XMetab__12460___c____,X148,1
XMetab__60943___c____,X1080,-1
XMetab__5957___c____,X6224,1
XMetab__4893___c____,X3757,-1
XMetab__19001___c____,X5479,-1
XMetab__3517___c____,X150,1
XMetab__445154___c____,X4615,-1
XMetab__14829___c____,X847,-1
XMetab__888___c____,X5160,1
XMetab__838___c____,X1392,1
XMetab__30819___c____,X6714,-1
XMetab__63062___c____,X367,-1
XMetab__46883775___c____,X6300,-1
XMetab__4189___c____,X81033,-1
XMetab__3331___c____,X1576,1
XMetab__39484___c____,X55244,-1
XMetab__6830___c____,X51807,1
XMetab__72828___c____,X1503,-1
XMetab__4436___c____,X148,1
XMetab__72286___c____,X1816,-1
XMetab__160237___c____,X1543,1
XMetab__3209___c____,X57761,1
XMetab__10484614___c____,X887,1
XMetab__1727___c____,X3757,-1
XMetab__104741___c____,X367,-1
XMetab__9804302___c____,X842,1
XMetab__44137945___c____,X2263,-1
XMetab__60182___c____,X886,-1
XMetab__5591___c____,X2030,-1
XMetab__1548886___c____,X8644,-1
XMetab__327606___c____,X1786,-1
XMetab__23725087___c____,X4160,1
XMetab__119169___c____,X2104,-1
XMetab__6436___c____,X5321,-1
XMetab__2554___c____,X1576,1
XMetab__5280961___c____,X5925,-1
XMetab__11977753___c____,X207,-1
XMetab__62751___c____,X116444,-1
XMetab__30323___c____,X7157,1
XMetab__444899___c____,X11010,1
XMetab__3916___c____,X150,-1
XMetab__64627___c____,X134,-1
XMetab__5645___c____,X9971,1
XMetab__3973___c____,X3091,-1
XMetab__5281680___c____,X5292,-1
XMetab__271___c____,X4153,1
XMetab__5472___c____,X1544,-1
XMetab__2333___c____,X1109,-1
XMetab__2342___c____,X1131,-1
XMetab__2733525___c____,X842,1
XMetab__5317750___c____,X6667,1
XMetab__5280343___c____,X840,1
XMetab__3143___c____,X653361,1
XMetab__107982___c____,X5595,1
XMetab__4601___c____,X6530,-1
XMetab__62275___c____,X1544,1
XMetab__439520___c____,X8856,1
XMetab__5637___c____,X3576,-1
XMetab__238___c____,X6194,1
XMetab__767___c____,X8671,1
XMetab__7355___c____,X1646,1
XMetab__985___c____,X4802,1
XMetab__2519___c____,X11200,-1
XMetab__450___c____,X2475,1
XMetab__5291___c____,X5979,-1
XMetab__54690___c____,X1800,-1
XMetab__4887___c____,X10800,-1
XMetab__544___c____,X5743,1
XMetab__6369389___c____,X43,-1
XMetab__31703___c____,X1432,1
XMetab__9191___c____,X1080,1
XMetab__9926791___c____,X6774,-1
XMetab__16886___c____,X1647,1
XMetab__11494412___c____,X4233,-1
XMetab__446284___c____,X4199,1
XMetab__5144___c____,X1571,-1
XMetab__110635___c____,X50940,-1
XMetab__9994754___c____,X2224,-1
XMetab__3367___c____,X2547,-1
XMetab__4909___c____,X2891,-1
XMetab__8051___c____,X2950,-1
XMetab__1752___c____,X9970,1
XMetab__60961___c____,X132,-1
XMetab__5452___c____,X1576,-1
XMetab__5994___c____,X9429,-1
XMetab__206___c____,X1773,-1
XMetab__6436348___c____,X1557,-1
XMetab__10658___c____,X4129,-1
XMetab__5281672___c____,X23411,1
XMetab__77998___c____,X6648,1
XMetab__2913___c____,X5443,-1
XMetab__2244___c____,X55867,-1
XMetab__6041___c____,X146,1
XMetab__14012___c____,X840,1
XMetab__7365___c____,X2744,-1
XMetab__1367___c____,X1544,-1
XMetab__25077405___c____,X2798,1
XMetab__544___c____,X840,1
XMetab__544___c____,X840,-1
XMetab__5280343___c____,X5294,-1
XMetab__213050___c____,X1215,-1
XMetab__5329102___c____,X2322,-1
XMetab__15103___c____,X7157,1
XMetab__2301___c____,X3576,-1
XMetab__23994___c____,X4780,1
XMetab__26248___c____,X3553,-1
XMetab__3461___c____,X142,1
XMetab__444008___c____,X2099,1
XMetab__2481___c____,X2898,-1
XMetab__16129627___c____,X5594,1
XMetab__5035___c____,X2160,1
XMetab__1673___c____,X837,1
XMetab__3171___c____,X154,1
XMetab__667466___c____,X1128,-1
XMetab__442972___c____,X6608,-1
XMetab__448537___c____,X2100,1
XMetab__448537___c____,X2100,-1
XMetab__14888___c____,X5604,1
XMetab__14888___c____,X5604,-1
XMetab__5280934___c____,X183,1
XMetab__2554___c____,X1586,-1
XMetab__8761___c____,X5340,-1
XMetab__312___c____,X5340,1
XMetab__216239___c____,X6776,-1
XMetab__5280445___c____,X3725,-1
XMetab__5352___c____,X6925,-1
XMetab__784___c____,X4792,1
XMetab__273032___c____,X5443,1
XMetab__41384___c____,X1555,1
XMetab__9191___c____,X3784,1
XMetab__2756___c____,X1544,-1
XMetab__216239___c____,X841,1
XMetab__9158___c____,X196,1
XMetab__2761___c____,X775,-1
XMetab__5519___c____,X54583,1
XMetab__37720___c____,X2249,-1
XMetab__4943___c____,X760,-1
XMetab__2336___c____,X2936,1
XMetab__2336___c____,X2936,-1
XMetab__10114___c____,X8644,-1
XMetab__667468___c____,X3350,-1
XMetab__3461___c____,X1956,1
XMetab__3461___c____,X1956,-1
XMetab__449171___c____,X6772,1
XMetab__6398387___c____,X5328,-1
XMetab__4991___c____,X590,-1
XMetab__104847___c____,X2099,1
XMetab__7345___c____,X231,-1
XMetab__405___c____,X5595,1
XMetab__119031___c____,X64386,-1
XMetab__5362391___c____,X6915,-1
XMetab__2250___c____,X1803,-1
XMetab__6167___c____,X836,1
XMetab__3922___c____,X3292,1
XMetab__4387___c____,X4843,-1
XMetab__544___c____,X5605,1
XMetab__3410___c____,X5595,1
XMetab__5284373___c____,X4775,-1
XMetab__12228___c____,X4255,-1
XMetab__3622___c____,X1129,-1
XMetab__4788___c____,X6513,-1
XMetab__65351___c____,X7317,-1
XMetab__107722___c____,X5595,1
XMetab__2750___c____,X5468,1
XMetab__2750___c____,X5468,-1
XMetab__107982___c____,X5594,1
XMetab__2244___c____,X8644,-1
XMetab__31200___c____,X1559,-1
XMetab__23994___c____,X847,1
XMetab__238___c____,X6228,1
XMetab__304___c____,X5595,1
XMetab__8370___c____,X6777,1
XMetab__100684___c____,X3251,-1
XMetab__2165___c____,X3176,-1
XMetab__5775___c____,X836,1
XMetab__1049___c____,X1543,1
XMetab__445354___c____,X1499,-1
XMetab__5273569___c____,X842,-1
XMetab__3746___c____,X1129,-1
XMetab__4666___c____,X207,1
XMetab__107867___c____,X2645,1
XMetab__2520___c____,X1558,-1
XMetab__14888___c____,X3458,1
XMetab__5426___c____,X2263,-1
XMetab__5281969___c____,X1269,1
XMetab__5280450___c____,X4801,1
XMetab__6464___c____,X89832,-1
XMetab__119031___c____,X4317,-1
XMetab__4991___c____,X43,-1
XMetab__702___c____,X207,1
XMetab__702___c____,X207,-1
XMetab__9797240___c____,X5600,-1
XMetab__5210___c____,X6530,-1
XMetab__5144___c____,X842,1
XMetab__5459174___c____,X5879,1
XMetab__667466___c____,X1129,-1
XMetab__2764___c____,X7153,-1
XMetab__23938___c____,X7296,-1
XMetab__3784___c____,X776,-1
XMetab__3035198___c____,X2104,-1
XMetab__105040___c____,X64146,-1
XMetab__9649___c____,X842,1
XMetab__15625___c____,X2099,1
XMetab__5281078___c____,X836,1
XMetab__448537___c____,X9687,1
XMetab__44259___c____,X5582,-1
XMetab__5754___c____,X4843,-1
XMetab__473___c____,X4953,-1
XMetab__2179___c____,X3757,-1
XMetab__4631___c____,X5972,-1
XMetab__5280453___c____,X1017,-1
XMetab__2524___c____,X3842,-1
XMetab__24424___c____,X5605,1
XMetab__2337___c____,X6336,-1
XMetab__3005296___c____,X840,1
XMetab__1863___c____,X1543,1
XMetab__5282363___c____,X1889,-1
XMetab__387447___c____,X142,1
XMetab__836___c____,X1816,1
XMetab__5311___c____,X3065,-1
XMetab__122623___c____,X5550,-1
XMetab__274___c____,X7222,1
XMetab__56654642___c____,X3065,-1
XMetab__784___c____,X2309,1
XMetab__61635___c____,X4780,1
XMetab__9868332___c____,X2618,-1
XMetab__312___c____,X183,1
XMetab__24964624___c____,X1978,-1
XMetab__177859___c____,X7153,-1
XMetab__977___c____,X4846,-1
XMetab__16129640___c____,X1915,-1
XMetab__2818___c____,X5243,-1
XMetab__5212___c____,X8654,1
XMetab__5212___c____,X8654,-1
XMetab__5318517___c____,X841,1
XMetab__7847___c____,X4323,1
XMetab__3032___c____,X7366,-1
XMetab__13849___c____,X2641,1
XMetab__3220___c____,X2099,1
XMetab__216239___c____,X207,1
XMetab__216239___c____,X207,-1
XMetab__42955___c____,X5739,-1
XMetab__3000322___c____,X5970,1
XMetab__35823___c____,X2908,1
XMetab__4011___c____,X1129,-1
XMetab__60662___c____,X8913,-1
XMetab__5280934___c____,X27242,1
XMetab__2770___c____,X5599,1
XMetab__3000715___c____,X836,1
XMetab__774___c____,X3576,1
XMetab__6918296___c____,X6715,-1
XMetab__10201696___c____,X1513,-1
XMetab__20965___c____,X2100,1
XMetab__449459___c____,X2064,1
XMetab__5280352___c____,X3552,-1
XMetab__53395097___c____,X7157,1
XMetab__499953___c____,X5580,-1
XMetab__3862___c____,X6472,-1
XMetab__4195___c____,X146,1
XMetab__1775___c____,X8856,1
XMetab__3779___c____,X4953,1
XMetab__14676___c____,X3269,-1
XMetab__778___c____,X635,-1
XMetab__5281708___c____,X4846,1
XMetab__2912___c____,X367,-1
XMetab__785___c____,X8989,1
XMetab__2343___c____,X6559,-1
XMetab__16043___c____,X54578,1
XMetab__5452___c____,X1548,-1
XMetab__5591___c____,X3156,1
XMetab__48040___c____,X6331,-1
XMetab__8857___c____,X5970,1
XMetab__444899___c____,X50486,1
XMetab__126941___c____,X248,1
XMetab__36159___c____,X8856,1
XMetab__2353___c____,X1543,-1
XMetab__4745___c____,X1815,1
XMetab__1234___c____,X4311,-1
XMetab__448042___c____,X6093,-1
XMetab__35595___c____,X5347,-1
XMetab__4543___c____,X1133,-1
XMetab__104865___c____,X1909,-1
XMetab__762___c____,X1968,1
XMetab__16038120___c____,X238,-1
XMetab__5056___c____,X1080,1
XMetab__6212___c____,X3757,-1
XMetab__3891___c____,X58,-1
XMetab__25477___c____,X9563,-1
XMetab__238___c____,X6188,1
XMetab__253602___c____,X5599,1
XMetab__2170___c____,X3362,-1
XMetab__3715___c____,X842,1
XMetab__2548___c____,X472,1
XMetab__23725028___c____,X3162,-1
XMetab__3784___c____,X8912,-1
XMetab__860___c____,X4801,1
XMetab__445642___c____,X1230,-1
XMetab__271___c____,X5879,1
XMetab__10473659___c____,X10988,-1
XMetab__784___c____,X2539,1
XMetab__4919___c____,X1128,-1
XMetab__4580___c____,X5468,-1
XMetab__5329098___c____,X2321,-1
XMetab__5280934___c____,X57761,1
XMetab__5235___c____,X836,1
XMetab__2156___c____,X8912,-1
XMetab__9820766___c____,X4886,-1
XMetab__271___c____,X5648,1
XMetab__39385___c____,X1595,-1
XMetab__5288706___c____,X2147,-1
XMetab__784___c____,X581,1
XMetab__5056___c____,X847,1
XMetab__5056___c____,X847,-1
XMetab__123905___c____,X1909,-1
XMetab__6468___c____,X1557,-1
XMetab__4196___c____,X5241,1
XMetab__11105289___c____,X5598,1
XMetab__3463___c____,X5465,1
XMetab__5379___c____,X7153,-1
XMetab__9555___c____,X5465,1
XMetab__5691___c____,X207,-1
XMetab__3763___c____,X2554,1
XMetab__5381___c____,X5920,1
XMetab__5280961___c____,X1544,-1
XMetab__2051___c____,X5594,-1
XMetab__9928397___c____,X1066,-1
XMetab__2514___c____,X1728,1
XMetab__6328___c____,X2530,-1
XMetab__6326970___c____,X10587,1
XMetab__1615___c____,X1139,1
XMetab__185915___c____,X5300,-1
XMetab__115224___c____,X43,-1
XMetab__6450551___c____,X1435,-1
XMetab__62957___c____,X5054,-1
XMetab__3026___c____,X9970,1
XMetab__3209___c____,X2180,1
XMetab__271___c____,X30818,1
XMetab__2519___c____,X836,1
XMetab__2519___c____,X836,-1
XMetab__784___c____,X2879,-1
XMetab__5001396___c____,X1559,-1
XMetab__3677___c____,X153,1
XMetab__338___c____,X836,1
XMetab__5206___c____,X836,-1
XMetab__3314___c____,X1543,-1
XMetab__3075615___c____,X3350,-1
XMetab__5280343___c____,X5742,-1
XMetab__11210478___c____,X836,1
XMetab__104974___c____,X6865,-1
XMetab__159___c____,X64805,1
XMetab__2548___c____,X7157,1
XMetab__2548___c____,X7157,-1
XMetab__6438353___c____,X4985,-1
XMetab__3961___c____,X185,-1
XMetab__66011___c____,X1646,1
XMetab__4497___c____,X836,1
XMetab__445154___c____,X6783,-1
XMetab__4011___c____,X1129,-1
XMetab__91469___c____,X2099,1
XMetab__2244___c____,X4318,-1
XMetab__271___c____,X3066,1
XMetab__3209___c____,X27063,1
XMetab__30552___c____,X836,1
XMetab__2520___c____,X1558,-1
XMetab__51353551___c____,X886,1
XMetab__446378___c____,X842,1
XMetab__5056___c____,X8795,1
XMetab__4485___c____,X805,-1
XMetab__122738___c____,X842,-1
XMetab__5358___c____,X3350,1
XMetab__5083___c____,X207,-1
XMetab__160517___c____,X837,1
XMetab__3397___c____,X367,-1
XMetab__60695___c____,X1129,-1
XMetab__564___c____,X5327,-1
XMetab__784___c____,X5604,1
XMetab__2353___c____,X841,1
XMetab__5645___c____,X1646,1
XMetab__5645___c____,X1646,-1
XMetab__2518___c____,X2539,-1
XMetab__8515___c____,X5601,-1
XMetab__11169___c____,X8856,1
XMetab__10113978___c____,X5159,-1
XMetab__3054___c____,X6513,1
XMetab__65064___c____,X5594,1
XMetab__5284475___c____,X4128,-1
XMetab__222___c____,X56954,-1
XMetab__3224___c____,X5243,-1
XMetab__5284570___c____,X4988,1
XMetab__216239___c____,X2322,-1
XMetab__192866___c____,X5578,1
XMetab__14888___c____,X1789,-1
XMetab__24826799___c____,X3791,-1
XMetab__2342___c____,X3269,-1
XMetab__5538___c____,X1559,-1
XMetab__3696___c____,X6532,-1
XMetab__688674___c____,X1544,-1
XMetab__1662___c____,X3156,-1
XMetab__114900___c____,X196,1
XMetab__3312___c____,X6258,1
XMetab__2478___c____,X841,1
XMetab__3937___c____,X59272,-1
XMetab__3025944___c____,X4255,-1
XMetab__5405___c____,X839,1
XMetab__4364___c____,X1432,1
XMetab__6950577___c____,X7054,-1
XMetab__3908___c____,X10800,1
XMetab__92745___c____,X6256,-1
XMetab__124069___c____,X836,1
XMetab__5591___c____,X4790,-1
XMetab__119041___c____,X842,1
XMetab__3278___c____,X6557,-1
XMetab__6623___c____,X1586,-1
XMetab__53232___c____,X5595,-1
XMetab__93860___c____,X5970,-1
XMetab__206___c____,X2645,-1
XMetab__206___c____,X2645,1
XMetab__4594___c____,X836,1
XMetab__785___c____,X7153,-1
XMetab__1271002___c____,X4609,-1
XMetab__5056___c____,X4615,-1
XMetab__31401___c____,X10599,-1
XMetab__271___c____,X5836,1
XMetab__3213___c____,X840,1
XMetab__3121___c____,X5243,1
XMetab__3488___c____,X19,-1
XMetab__3784___c____,X779,-1
XMetab__16574___c____,X7372,1
XMetab__5352___c____,X5743,-1
XMetab__62156___c____,X4986,1
XMetab__54960___c____,X8856,1
XMetab__3696___c____,X3363,-1
XMetab__4534___c____,X7124,-1
XMetab__3121___c____,X9734,-1
XMetab__15625___c____,X54578,1
XMetab__7128___c____,X2950,-1
XMetab__26346___c____,X1543,-1
XMetab__422___c____,X5226,-1
XMetab__10313372___c____,X1129,1
XMetab__5497196___c____,X2475,1
XMetab__77998___c____,X6517,1
XMetab__3054___c____,X4057,1
XMetab__1140___c____,X1728,1
XMetab__3149___c____,X3738,-1
XMetab__15625___c____,X54657,1
XMetab__338___c____,X3297,1
XMetab__60843___c____,X2618,-1
XMetab__8515___c____,X1453,-1
XMetab__10631___c____,X5241,1
XMetab__23017___c____,X43,-1
XMetab__2244___c____,X5743,-1
XMetab__5235___c____,X841,1
XMetab__5957___c____,X7341,1
XMetab__76302___c____,X2100,-1
XMetab__5537___c____,X1080,1
XMetab__4564___c____,X983,-1
XMetab__5757___c____,X54600,-1
XMetab__3209___c____,X948,1
XMetab__36314___c____,X207,1
XMetab__36314___c____,X207,-1
XMetab__3226___c____,X3736,1
XMetab__3033637___c____,X3274,-1
XMetab__4495___c____,X5743,-1
XMetab__5533___c____,X3269,-1
XMetab__6618___c____,X840,1
XMetab__2685___c____,X153,-1
XMetab__57537___c____,X3350,1
XMetab__47318___c____,X283,-1
XMetab__445154___c____,X23411,1
XMetab__445154___c____,X23411,-1
XMetab__271___c____,X5577,1
XMetab__295___c____,X5140,1
XMetab__5097___c____,X842,1
XMetab__2715___c____,X6557,1
XMetab__16685690___c____,X2266,-1
XMetab__1146___c____,X9038,1
XMetab__5562___c____,X5594,-1
XMetab__3827___c____,X5144,-1
XMetab__9871074___c____,X9261,-1
XMetab__338___c____,X1646,-1
XMetab__11338033___c____,X1017,-1
XMetab__11009___c____,X2741,-1
XMetab__2247___c____,X3756,-1
XMetab__96849___c____,X4860,-1
XMetab__5210___c____,X1557,-1
