item_id_a	item_id_b	mode	action	a_is_acting	score
CIDm00208898	9606.ENSP00000369960	inhibition	inhibition	t	998
9606.ENSP00000296795	CIDs00005957	activation	activation	t	900
CIDs00005957	9606.ENSP00000296795	activation	activation	f	900
CIDs00054454	9606.ENSP00000216117	activation	activation	t	999
CIDs00003488	9606.ENSP00000220809	inhibition	inhibition	t	999
CIDm00004091	9606.ENSP00000365877	inhibition	inhibition	t	957
9606.ENSP00000264220	CIDm00000224	activation	activation	f	900
CIDm00000224	9606.ENSP00000264220	activation	activation	t	900
CIDm00000951	9606.ENSP00000287820	activation	activation	t	957
9606.ENSP00000311032	CIDs00001983	activation	activation	f	907
CIDs00001983	9606.ENSP00000311032	activation	activation	t	907
CIDs05324345	9606.ENSP00000342007	inhibition	inhibition	t	999
9606.ENSP00000250699	CIDs00004095	inhibition	inhibition	f	991
CIDs00004095	9606.ENSP00000250699	inhibition	inhibition	t	991
CIDs00005957	9606.ENSP00000355317	inhibition	inhibition	t	990
9606.ENSP00000220584	CIDm00003209	activation	activation	f	900
CIDm00003209	9606.ENSP00000220584	activation	activation	t	900
CIDs00005754	9606.ENSP00000250160	inhibition	inhibition	t	957
9606.ENSP00000291295	CIDs00002218	inhibition	inhibition	f	991
CIDs00002218	9606.ENSP00000291295	inhibition	inhibition	t	991
9606.ENSP00000287907	CIDm00132337	binding	activation	f	991
CIDm00132337	9606.ENSP00000287907	binding	activation	t	991
CIDs00065938	9606.ENSP00000368683	inhibition	inhibition	t	957
9606.ENSP00000394624	CIDm00004253	activation	activation	f	991
CIDm00004253	9606.ENSP00000394624	activation	activation	t	991
9606.ENSP00000394624	CIDm00004253	binding	activation	f	958
CIDm00004253	9606.ENSP00000394624	binding	activation	t	958
9606.ENSP00000264162	CIDs00006503	binding	inhibition	f	900
CIDs00006503	9606.ENSP00000264162	binding	inhibition	t	900
CIDs00107985	9606.ENSP00000306512	inhibition	inhibition	t	957
CIDm00003547	9606.ENSP00000317985	inhibition	inhibition	t	990
CIDm10460379	9606.ENSP00000265724	activation	activation	t	990
CIDm00060612	9606.ENSP00000270202	activation	activation	t	957
9606.ENSP00000259455	CIDs00044599	binding	activation	f	991
CIDs00044599	9606.ENSP00000259455	binding	activation	t	991
CIDm00000238	9606.ENSP00000337383	activation	activation	t	990
9606.ENSP00000262193	CIDs00387447	inhibition	inhibition	f	991
CIDs00387447	9606.ENSP00000262193	inhibition	inhibition	t	991
9606.ENSP00000339007	CIDm00000762	activation	activation	t	989
CIDm00000762	9606.ENSP00000339007	activation	activation	f	989
CIDm00001065	9606.ENSP00000262186	inhibition	inhibition	t	957
9606.ENSP00000264637	CIDm00000853	activation	activation	f	999
CIDm00000853	9606.ENSP00000264637	activation	activation	t	999
9606.ENSP00000206249	CIDs00028417	activation	activation	f	991
CIDs00028417	9606.ENSP00000206249	activation	activation	t	991
9606.ENSP00000319984	CIDm00001205	binding	inhibition	f	958
CIDm00001205	9606.ENSP00000319984	binding	inhibition	t	958
CIDm00000238	9606.ENSP00000336607	activation	activation	t	990
CIDm00002522	9606.ENSP00000458149	activation	activation	t	990
9606.ENSP00000261707	CIDm00004158	inhibition	inhibition	f	998
CIDm00004158	9606.ENSP00000261707	inhibition	inhibition	t	998
9606.ENSP00000331736	CIDm00002585	inhibition	inhibition	f	991
CIDm00002585	9606.ENSP00000331736	inhibition	inhibition	t	991
9606.ENSP00000352011	CIDm00002520	inhibition	inhibition	f	998
CIDm00002520	9606.ENSP00000352011	inhibition	inhibition	t	998
9606.ENSP00000280612	CIDm00005070	activation	activation	f	991
CIDm00005070	9606.ENSP00000280612	activation	activation	t	991
CIDm00003767	9606.ENSP00000241052	activation	activation	t	999
CIDs05329102	9606.ENSP00000261799	inhibition	inhibition	t	901
9606.ENSP00000367959	CIDs00004926	inhibition	inhibition	f	958
CIDs00004926	9606.ENSP00000367959	inhibition	inhibition	t	958
CIDs05288783	9606.ENSP00000458149	activation	activation	t	990
9606.ENSP00000390600	CIDm00004914	inhibition	inhibition	f	958
CIDm00004914	9606.ENSP00000390600	inhibition	inhibition	t	958
CIDs00031703	9606.ENSP00000300404	activation	activation	t	957
CIDs00442793	9606.ENSP00000368752	inhibition	inhibition	t	957
CIDs00123631	9606.ENSP00000361125	inhibition	inhibition	t	957
CIDs09907842	9606.ENSP00000295897	activation	activation	t	957
9606.ENSP00000359285	CIDs00000942	activation	activation	f	991
CIDs00000942	9606.ENSP00000359285	activation	activation	t	991
9606.ENSP00000266970	CIDm05289419	inhibition	inhibition	f	958
CIDm05289419	9606.ENSP00000266970	inhibition	inhibition	t	958
9606.ENSP00000349932	CIDm00003305	inhibition	inhibition	f	991
CIDm00003305	9606.ENSP00000349932	inhibition	inhibition	t	991
CIDs00004829	9606.ENSP00000346839	inhibition	inhibition	t	990
9606.ENSP00000353915	CIDs00131724	binding	activation	f	999
CIDs00131724	9606.ENSP00000353915	binding	activation	t	999
9606.ENSP00000391592	CIDs00006022	inhibition	inhibition	t	900
CIDs00006022	9606.ENSP00000391592	inhibition	inhibition	f	900
CIDs05359596	9606.ENSP00000328251	activation	activation	t	957
9606.ENSP00000250699	CIDm00004095	inhibition	inhibition	f	991
CIDm00004095	9606.ENSP00000250699	inhibition	inhibition	t	991
9606.ENSP00000390600	CIDs00008612	inhibition	inhibition	f	958
CIDs00008612	9606.ENSP00000390600	inhibition	inhibition	t	958
9606.ENSP00000176183	CIDs00028864	activation	activation	f	958
CIDs00028864	9606.ENSP00000176183	activation	activation	t	958
CIDm00002116	9606.ENSP00000408695	inhibition	inhibition	t	957
CIDs00005815	9606.ENSP00000276571	activation	activation	t	957
9606.ENSP00000347717	CIDs06437849	binding	inhibition	f	989
CIDs06437849	9606.ENSP00000347717	binding	inhibition	t	989
9606.ENSP00000369960	CIDm00005533	inhibition	inhibition	f	998
CIDm00005533	9606.ENSP00000369960	inhibition	inhibition	t	998
9606.ENSP00000411593	CIDs00042113	activation	activation	f	958
CIDs00042113	9606.ENSP00000411593	activation	activation	t	958
9606.ENSP00000359285	CIDs00008271	inhibition	inhibition	f	958
CIDs00008271	9606.ENSP00000359285	inhibition	inhibition	t	958
CIDm00005213	9606.ENSP00000264832	inhibition	inhibition	t	957
9606.ENSP00000309572	CIDs00035370	inhibition	inhibition	f	999
CIDs00035370	9606.ENSP00000309572	inhibition	inhibition	t	999
CIDm00004920	9606.ENSP00000230990	activation	activation	t	999
CIDs00005376	9606.ENSP00000336762	inhibition	inhibition	t	990
9606.ENSP00000258400	CIDm00002913	binding	inhibition	f	958
CIDm00002913	9606.ENSP00000258400	binding	inhibition	t	958
9606.ENSP00000353915	CIDs05487301	activation	activation	f	991
CIDs05487301	9606.ENSP00000353915	activation	activation	t	991
9606.ENSP00000353915	CIDs05487301	inhibition	inhibition	f	991
CIDs05487301	9606.ENSP00000353915	inhibition	inhibition	t	991
CIDm00003973	9606.ENSP00000361850	inhibition	inhibition	t	957
9606.ENSP00000363812	CIDs00005538	activation	activation	f	991
CIDs00005538	9606.ENSP00000363812	activation	activation	t	991
9606.ENSP00000262735	CIDm00039042	activation	activation	f	999
CIDm00039042	9606.ENSP00000262735	activation	activation	t	999
9606.ENSP00000308549	CIDs00002519	inhibition	inhibition	f	999
CIDs00002519	9606.ENSP00000308549	inhibition	inhibition	t	999
9606.ENSP00000366488	CIDm00000762	activation	activation	t	900
CIDm00000762	9606.ENSP00000366488	activation	activation	f	900
CIDs00009704	9606.ENSP00000347717	binding	inhibition	t	989
CIDs00125823	9606.ENSP00000270202	inhibition	inhibition	t	957
9606.ENSP00000353415	CIDm00000271	activation	activation	f	900
CIDm00000271	9606.ENSP00000353415	activation	activation	t	900
9606.ENSP00000353415	CIDm00000271	activation	activation	t	989
CIDm00000271	9606.ENSP00000353415	activation	activation	f	989
CIDs05329098	9606.ENSP00000361125	inhibition	inhibition	t	999
9606.ENSP00000358983	CIDs00439213	inhibition	inhibition	f	958
CIDs00439213	9606.ENSP00000358983	inhibition	inhibition	t	958
9606.ENSP00000241256	CIDm05464109	binding	activation	f	958
CIDm05464109	9606.ENSP00000241256	binding	activation	t	958
9606.ENSP00000300056	CIDm00000985	activation	activation	f	900
CIDm00000985	9606.ENSP00000300056	activation	activation	t	900
9606.ENSP00000311032	CIDs00005743	activation	activation	f	907
CIDs00005743	9606.ENSP00000311032	activation	activation	t	907
9606.ENSP00000263025	CIDm00002767	activation	activation	f	907
CIDm00002767	9606.ENSP00000263025	activation	activation	t	907
9606.ENSP00000431418	CIDs00002160	activation	activation	f	998
CIDs00002160	9606.ENSP00000431418	activation	activation	t	998
CIDm00122724	9606.ENSP00000326119	activation	activation	t	990
CIDs00000280	9606.ENSP00000262209	activation	activation	t	957
9606.ENSP00000311032	CIDs00024502	activation	activation	f	907
CIDs00024502	9606.ENSP00000311032	activation	activation	t	907
9606.ENSP00000363812	CIDs00005381	activation	activation	f	958
CIDs00005381	9606.ENSP00000363812	activation	activation	t	958
CIDs05464096	9606.ENSP00000355627	inhibition	inhibition	t	989
9606.ENSP00000206249	CIDs00667476	activation	activation	f	958
CIDs00667476	9606.ENSP00000206249	activation	activation	t	958
CIDm05359596	9606.ENSP00000385470	activation	activation	t	957
9606.ENSP00000343204	CIDm00000238	inhibition	inhibition	t	900
CIDm00000238	9606.ENSP00000343204	inhibition	inhibition	f	900
CIDm05280343	9606.ENSP00000371376	inhibition	inhibition	t	998
CIDs00008977	9606.ENSP00000397181	activation	activation	f	989
9606.ENSP00000368766	CIDs00247704	binding	activation	f	998
CIDs00247704	9606.ENSP00000368766	binding	activation	t	998
9606.ENSP00000470004	CIDm00000238	activation	activation	f	900
CIDm00000238	9606.ENSP00000470004	activation	activation	t	900
9606.ENSP00000343782	CIDs00091536	binding	inhibition	f	958
CIDs00091536	9606.ENSP00000343782	binding	inhibition	t	958
CIDs00568638	9606.ENSP00000264657	activation	activation	t	957
9606.ENSP00000354532	CIDm00060817	inhibition	inhibition	f	958
CIDm00060817	9606.ENSP00000354532	inhibition	inhibition	t	958
CIDm00002353	9606.ENSP00000361405	inhibition	inhibition	t	957
CIDs05362118	9606.ENSP00000355627	inhibition	inhibition	t	989
9606.ENSP00000354398	CIDm00000730	activation	activation	t	989
CIDm00000730	9606.ENSP00000354398	activation	activation	f	989
CIDm00005056	9606.ENSP00000363822	inhibition	inhibition	t	999
CIDm00447912	9606.ENSP00000365081	inhibition	inhibition	t	957
9606.ENSP00000373169	CIDs00006169	inhibition	inhibition	f	958
CIDs00006169	9606.ENSP00000373169	inhibition	inhibition	t	958
CIDs00003152	9606.ENSP00000361125	inhibition	inhibition	t	957
CIDs05318650	9606.ENSP00000212015	activation	activation	t	957
CIDm00005234	9606.ENSP00000361423	activation	activation	t	999
9606.ENSP00000355627	CIDs00005839	activation	activation	t	907
CIDs00005839	9606.ENSP00000355627	activation	activation	f	907
CIDs00001090	9606.ENSP00000270202	inhibition	inhibition	t	957
CIDm00000450	9606.ENSP00000367207	activation	activation	t	999
CIDs00031100	9606.ENSP00000302150	inhibition	inhibition	t	999
9606.ENSP00000356438	CIDs00005359	inhibition	inhibition	f	958
CIDs00005359	9606.ENSP00000356438	inhibition	inhibition	t	958
9606.ENSP00000320025	CIDs00004485	inhibition	inhibition	f	991
CIDs00004485	9606.ENSP00000320025	inhibition	inhibition	t	991
CIDs00011009	9606.ENSP00000285900	activation	activation	t	957
9606.ENSP00000367959	CIDm00004543	inhibition	inhibition	f	991
CIDm00004543	9606.ENSP00000367959	inhibition	inhibition	t	991
CIDm00001287	9606.ENSP00000356438	inhibition	inhibition	t	999
CIDs00093365	9606.ENSP00000272163	binding	inhibition	t	989
9606.ENSP00000363512	CIDm05353980	inhibition	inhibition	f	991
CIDm05353980	9606.ENSP00000363512	inhibition	inhibition	t	991
9606.ENSP00000363512	CIDm00093543	inhibition	inhibition	f	958
CIDm00093543	9606.ENSP00000363512	inhibition	inhibition	t	958
CIDm09875058	9606.ENSP00000361125	activation	activation	t	957
9606.ENSP00000219833	CIDm00004184	inhibition	inhibition	f	958
CIDm00004184	9606.ENSP00000219833	inhibition	inhibition	t	958
CIDm00000177	9606.ENSP00000353483	activation	activation	t	957
9606.ENSP00000217233	CIDm00000197	inhibition	inhibition	t	900
CIDm00000197	9606.ENSP00000217233	inhibition	inhibition	f	900
CIDm00001125	9606.ENSP00000297494	activation	activation	t	999
9606.ENSP00000317904	CIDm00000208	activation	activation	f	900
CIDm00000208	9606.ENSP00000317904	activation	activation	t	900
9606.ENSP00000317904	CIDm00000208	binding	activation	f	900
CIDm00000208	9606.ENSP00000317904	binding	activation	t	900
9606.ENSP00000367959	CIDs00005202	binding	activation	f	998
CIDs00005202	9606.ENSP00000367959	binding	activation	t	998
9606.ENSP00000306662	CIDs00005002	inhibition	inhibition	f	991
CIDs00005002	9606.ENSP00000306662	inhibition	inhibition	t	991
CIDm00005839	9606.ENSP00000254301	activation	activation	t	999
9606.ENSP00000357301	CIDs00107699	binding	inhibition	f	991
CIDs00107699	9606.ENSP00000357301	binding	inhibition	t	991
CIDs00005961	9606.ENSP00000264538	activation	activation	t	957
CIDm00005213	9606.ENSP00000354487	inhibition	inhibition	t	957
CIDs00107985	9606.ENSP00000264246	inhibition	inhibition	t	957
9606.ENSP00000280155	CIDm00003519	activation	activation	f	991
CIDm00003519	9606.ENSP00000280155	activation	activation	t	991
9606.ENSP00000280155	CIDm00003519	binding	activation	f	999
CIDm00003519	9606.ENSP00000280155	binding	activation	t	999
9606.ENSP00000307713	CIDm05311114	binding	activation	f	998
CIDm05311114	9606.ENSP00000307713	binding	activation	t	998
CIDs10113978	9606.ENSP00000304845	inhibition	inhibition	t	957
9606.ENSP00000324270	CIDm00196774	binding	inhibition	f	998
CIDm00196774	9606.ENSP00000324270	binding	inhibition	t	998
9606.ENSP00000367959	CIDm00004585	inhibition	inhibition	f	998
CIDm00004585	9606.ENSP00000367959	inhibition	inhibition	t	998
9606.ENSP00000367959	CIDm00004585	binding	inhibition	f	958
CIDm00004585	9606.ENSP00000367959	binding	inhibition	t	958
CIDm00104879	9606.ENSP00000363089	activation	activation	t	957
9606.ENSP00000336927	CIDm00003054	activation	activation	f	900
CIDm00003054	9606.ENSP00000336927	activation	activation	t	900
CIDm00001959	9606.ENSP00000346294	inhibition	inhibition	t	990
9606.ENSP00000283875	CIDs00448537	activation	activation	f	900
CIDs00448537	9606.ENSP00000283875	activation	activation	t	900
CIDm00005040	9606.ENSP00000362082	inhibition	inhibition	t	957
CIDm00002514	9606.ENSP00000003084	inhibition	inhibition	t	957
9606.ENSP00000337949	CIDm00077993	activation	activation	f	991
CIDm00077993	9606.ENSP00000337949	activation	activation	t	991
9606.ENSP00000354612	CIDs00003394	inhibition	inhibition	f	999
CIDs00003394	9606.ENSP00000354612	inhibition	inhibition	t	999
CIDs00641765	9606.ENSP00000239938	activation	activation	t	957
CIDs21618712	9606.ENSP00000272190	activation	activation	t	957
9606.ENSP00000308938	CIDs00023994	activation	activation	f	900
CIDs00023994	9606.ENSP00000308938	activation	activation	t	900
CIDm00442783	9606.ENSP00000290551	activation	activation	t	957
CIDs00005757	9606.ENSP00000367959	activation	activation	t	957
9606.ENSP00000328968	CIDm00007699	inhibition	inhibition	f	958
CIDm00007699	9606.ENSP00000328968	inhibition	inhibition	t	958
CIDm00001645	9606.ENSP00000355759	inhibition	inhibition	t	957
CIDm00020382	9606.ENSP00000254227	activation	activation	t	957
9606.ENSP00000301645	CIDm00000231	activation	activation	f	900
CIDm00000231	9606.ENSP00000301645	activation	activation	t	900
9606.ENSP00000354859	CIDm00006077	inhibition	inhibition	f	991
CIDm00006077	9606.ENSP00000354859	inhibition	inhibition	t	991
9606.ENSP00000304501	CIDm00001585	binding	activation	f	958
CIDm00001585	9606.ENSP00000304501	binding	activation	t	958
9606.ENSP00000307156	CIDm00000730	activation	activation	t	900
CIDm00000730	9606.ENSP00000307156	activation	activation	f	900
9606.ENSP00000264708	CIDm00168572	activation	activation	f	958
CIDm00168572	9606.ENSP00000264708	activation	activation	t	958
9606.ENSP00000358301	CIDs00042396	binding	activation	f	998
CIDs00042396	9606.ENSP00000358301	binding	activation	t	998
9606.ENSP00000253382	CIDs00000096	binding	inhibition	f	900
CIDs00000096	9606.ENSP00000253382	binding	inhibition	t	900
9606.ENSP00000354859	CIDs00003151	inhibition	inhibition	f	998
CIDs00003151	9606.ENSP00000354859	inhibition	inhibition	t	998
9606.ENSP00000261707	CIDm00005584	inhibition	inhibition	f	991
CIDm00005584	9606.ENSP00000261707	inhibition	inhibition	t	991
9606.ENSP00000367992	CIDs00011045	binding	inhibition	f	900
CIDs00011045	9606.ENSP00000367992	binding	inhibition	t	900
9606.ENSP00000301050	CIDm00002520	inhibition	inhibition	f	991
CIDm00002520	9606.ENSP00000301050	inhibition	inhibition	t	991
9606.ENSP00000227665	CIDm00000860	activation	activation	f	900
CIDm00000860	9606.ENSP00000227665	activation	activation	t	900
9606.ENSP00000369960	CIDm00004543	inhibition	inhibition	f	991
CIDm00004543	9606.ENSP00000369960	inhibition	inhibition	t	991
9606.ENSP00000235628	CIDs00006022	binding	activation	f	900
CIDs00006022	9606.ENSP00000235628	binding	activation	t	900
9606.ENSP00000414321	CIDm00000238	activation	activation	f	900
CIDm00000238	9606.ENSP00000414321	activation	activation	t	900
CIDs00000702	9606.ENSP00000356438	activation	activation	t	957
CIDs00008977	9606.ENSP00000343027	activation	activation	f	989
9606.ENSP00000301071	CIDs00448537	activation	activation	f	900
CIDs00448537	9606.ENSP00000301071	activation	activation	t	900
CIDs44587252	9606.ENSP00000355759	activation	activation	t	990
CIDm00107848	9606.ENSP00000216117	activation	activation	t	957
9606.ENSP00000369960	CIDm00004636	binding	activation	f	998
CIDm00004636	9606.ENSP00000369960	binding	activation	t	998
CIDm00004585	9606.ENSP00000306245	activation	activation	t	957
9606.ENSP00000305372	CIDm00005478	inhibition	inhibition	f	991
CIDm00005478	9606.ENSP00000305372	inhibition	inhibition	t	991
9606.ENSP00000305372	CIDm00005478	binding	inhibition	f	991
CIDm00005478	9606.ENSP00000305372	binding	inhibition	t	991
9606.ENSP00000241256	CIDm16133832	binding	activation	f	958
CIDm16133832	9606.ENSP00000241256	binding	activation	t	958
9606.ENSP00000338072	CIDs16051933	activation	activation	f	958
CIDs16051933	9606.ENSP00000338072	activation	activation	t	958
9606.ENSP00000371067	CIDm00000238	inhibition	inhibition	t	989
CIDm00000238	9606.ENSP00000371067	inhibition	inhibition	f	989
